cell_type	subset_col	subset	id	metric	full	conf	lower	upper	min	max	pos	neg
K562	distToTSS (bins)	[0,20)	ScenicPlus.importance	auprc	0.6358487703842487	0.95	0.5529146732258101	0.7079860984368878	0.49091314632590444	0.7717819445559829	195	224
K562	distToTSS (bins)	[0,20)	Signac.pvalue	auprc	0.6395905033960757	0.95	0.5606654195407984	0.711798258063188	0.5113077993247969	0.7782146511692668	195	224
K562	distToTSS (bins)	[0,20)	SnapATAC.z	auprc	0.6641420167178047	0.95	0.5879792663698955	0.7320443736344047	0.5111226499338917	0.7815490576430101	195	224
K562	distToTSS (bins)	[0,20)	baseline.distToTSS	auprc	0.643556983916356	0.95	0.5718127275903292	0.7195893135850004	0.517266173972929	0.7632923127175179	195	224
K562	distToTSS (bins)	[0,20)	scATAC_ABC.ABC.Score	auprc	0.6422756658873024	0.95	0.5641911544280221	0.7259586809839144	0.4941315449092266	0.7641559832975746	195	224
K562	distToTSS (bins)	[0,20)	scE2G_ATAC.E2G.Score.cv.qnorm	auprc	0.7119407359952812	0.95	0.6348183087094864	0.786765132918478	0.5825685778425557	0.8236448288642009	195	224
K562	distToTSS (bins)	[0,20)	scE2G_multiome.E2G.Score.cv.qnorm	auprc	0.7504325755901969	0.95	0.6865120499088774	0.8141300011234669	0.6341041365298928	0.847543869312225	195	224
K562	distToTSS (bins)	[20,100)	ARC.ARC.E2G.Score	auprc	0.519123188134631	0.95	0.44453575995153355	0.5908555702255607	0.41139928058678504	0.6301976069857318	189	1188
K562	distToTSS (bins)	[20,100)	ArchR.Correlation	auprc	0.20416052329965315	0.95	0.16362373997120228	0.2540787406200225	0.14605379182795478	0.2931608441943294	189	1188
K562	distToTSS (bins)	[20,100)	Cicero.coaccess	auprc	0.30277999933933936	0.95	0.24653764145082138	0.3662335591437975	0.21328736467799372	0.3951879991112527	189	1188
K562	distToTSS (bins)	[20,100)	DIRECTNET.Importance	auprc	0.2562938259247395	0.95	0.1982634497234258	0.32442204857156315	0.16205153137408437	0.36768807302224715	189	1188
K562	distToTSS (bins)	[20,100)	FigR.pvalZ	auprc	0.29717211239821995	0.95	0.2354885416967659	0.36496699281905126	0.20119550857506396	0.39444310471967337	189	1188
K562	distToTSS (bins)	[20,100)	Kendall.Kendall	auprc	0.4478608070949478	0.95	0.37068783158231766	0.526897405904606	0.3262096846715966	0.56382751566043	189	1188
K562	distToTSS (bins)	[20,100)	SCENT.boot_basic_p.log10.signed	auprc	0.3165979502605555	0.95	0.253693534590468	0.3875794381441004	0.21988728269290841	0.4301495791226585	189	1188
K562	distToTSS (bins)	[20,100)	STARE.ABC.Score	auprc	0.3810428300097382	0.95	0.3112545291745545	0.4565873777555024	0.2852119527957511	0.49263906896919174	189	1188
K562	distToTSS (bins)	[20,100)	ScenicPlus.importance	auprc	0.28635112512314115	0.95	0.22626833073673042	0.3504229714585029	0.19476945563548398	0.38795502233034185	189	1188
K562	distToTSS (bins)	[20,100)	Signac.pvalue	auprc	0.3301777033719084	0.95	0.2638906583692216	0.40175275670411525	0.23020383555466417	0.4490435703533038	189	1188
K562	distToTSS (bins)	[20,100)	SnapATAC.z	auprc	0.39064215489066023	0.95	0.3185279142810922	0.4719604414834145	0.2651986334281905	0.5172104428276607	189	1188
K562	distToTSS (bins)	[20,100)	baseline.distToTSS	auprc	0.24084910779562635	0.95	0.19785951310709912	0.2916042002626649	0.1708599189705712	0.33219772621288846	189	1188
K562	distToTSS (bins)	[20,100)	scATAC_ABC.ABC.Score	auprc	0.3997117230592463	0.95	0.3302726363114614	0.4746229425068016	0.3094927335871853	0.5311473889260397	189	1188
K562	distToTSS (bins)	[20,100)	scE2G_ATAC.E2G.Score.cv.qnorm	auprc	0.5902215237101447	0.95	0.5093642307230717	0.6599479523995345	0.4774303613801692	0.7115246993072019	189	1188
K562	distToTSS (bins)	[20,100)	scE2G_multiome.E2G.Score.cv.qnorm	auprc	0.6147856610825804	0.95	0.542064272802096	0.6802957280884361	0.49723557616659264	0.7141696876472022	189	1188
K562	distToTSS (bins)	[100,2.5e+03)	ARC.ARC.E2G.Score	auprc	0.18547198832777714	0.95	0.09532660211190183	0.2827439484226924	0.05376966847119358	0.32933552835274177	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	ArchR.Correlation	auprc	0.04147648764815633	0.95	0.015297245190782347	0.0842476168439308	0.008996834230001062	0.12569219966572664	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	Cicero.coaccess	auprc	0.03426917136183468	0.95	0.01921734739857141	0.056746752069188305	0.012395563446467635	0.06980379077771222	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	DIRECTNET.Importance	auprc	0.028226253289245752	0.95	0.014003313360274081	0.05492429185542499	0.010117699209670684	0.0886414945833486	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	FigR.pvalZ	auprc	0.03277094180485494	0.95	0.013998397581796674	0.08131549386144539	0.00910226539576144	0.1500440240572819	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	Kendall.Kendall	auprc	0.1479701356239111	0.95	0.0688422396508565	0.23599125886993277	0.04288634274345666	0.31818770360621856	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	SCENT.boot_basic_p.log10.signed	auprc	0.04319928817156585	0.95	0.021641609226809647	0.07437813733227772	0.012724919966960629	0.12176406764072602	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	STARE.ABC.Score	auprc	0.1103527067221973	0.95	0.052341753745153305	0.17992551569940632	0.030678953856922788	0.23359287092485453	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	ScenicPlus.importance	auprc	0.02323895639528226	0.95	0.013438792421140155	0.044868455328144596	0.008642919676401007	0.08050465244778848	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	Signac.pvalue	auprc	0.043242779426699234	0.95	0.017716347859023925	0.0956131410876156	0.01389990043114461	0.12157916721630614	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	SnapATAC.z	auprc	0.12528562769867885	0.95	0.05358897098045418	0.21594162793559146	0.033639409800108135	0.30264745994836495	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	baseline.distToTSS	auprc	0.025397829960136106	0.95	0.015528909692109936	0.04309025561274847	0.012018999082841968	0.06057091425475373	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	scATAC_ABC.ABC.Score	auprc	0.0627533287020501	0.95	0.0327493523045022	0.11824215936052926	0.01717640389259643	0.18478202095433652	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_ATAC.E2G.Score.cv.qnorm	auprc	0.1838519652472799	0.95	0.09907676201952949	0.2890436358688978	0.07531920590612828	0.33487728659822047	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_multiome.E2G.Score.cv.qnorm	auprc	0.28572646435521903	0.95	0.17599178968693316	0.39225503549684126	0.1412535650019421	0.45100277544470074	77	7813
