cell_type	subset_col	subset	id	metric	full	conf	lower	upper	min	max	pos	neg
K562	distToTSS (bins)	All	scE2G_multiome_ignore_TPM.E2G.Score.cv.qnorm.ignoreTPM	auprc	0.6077524944445885	0.95	0.5607816277803069	0.6558912825460183	0.53431211282142	0.6779672786663649	461	9225
K562	distToTSS (bins)	[0,20)	ARC.ARC.E2G.Score	auprc	0.7111689232679839	0.95	0.6476701186715574	0.7724601115325607	0.6010960514426028	0.8109021689011127	195	224
K562	distToTSS (bins)	[0,20)	ArchR.Correlation	auprc	0.5732097964972017	0.95	0.5032205509050985	0.6457516752927591	0.436378719452858	0.697309308639083	195	224
K562	distToTSS (bins)	[0,20)	Cicero.coaccess	auprc	0.6183883424186233	0.95	0.5370161575603073	0.6919184135182256	0.48505414998819346	0.7505501630900886	195	224
K562	distToTSS (bins)	[0,20)	DIRECTNET.Importance	auprc	0.5422486641370813	0.95	0.4688236461530105	0.6186033678806009	0.4292941431397337	0.664454679283226	195	224
K562	distToTSS (bins)	[0,20)	FigR.pvalZ	auprc	0.5778470878043976	0.95	0.5044556142433924	0.6485983912422708	0.44250118756416856	0.6858301942321273	195	224
K562	distToTSS (bins)	[0,20)	Kendall.Kendall	auprc	0.625420503711052	0.95	0.5563138695266191	0.6920945309874059	0.5112760038773546	0.7236349988667149	195	224
K562	distToTSS (bins)	[0,20)	SCENT.boot_basic_p.log10.signed	auprc	0.6036613690837935	0.95	0.5292793783892394	0.674833888903578	0.4772986903629261	0.7101427590432579	195	224
K562	distToTSS (bins)	[0,20)	STARE.ABC.Score	auprc	0.7209749027913954	0.95	0.6520283423500247	0.7842250688180977	0.6063573366807791	0.828208452011294	195	224
K562	distToTSS (bins)	[0,20)	ScenicPlus.importance	auprc	0.6036747683547365	0.95	0.5221533228829917	0.6839390561211475	0.4632478981377533	0.7742543089432069	195	224
K562	distToTSS (bins)	[0,20)	Signac.pvalue	auprc	0.5472208208738055	0.95	0.4725205609884748	0.6286299571619562	0.4171800139796793	0.67389780308194	195	224
K562	distToTSS (bins)	[0,20)	SnapATAC.z	auprc	0.5954709403409654	0.95	0.5245664397939772	0.662409227008957	0.468259651742991	0.7065733529938172	195	224
K562	distToTSS (bins)	[0,20)	baseline.distToTSS	auprc	0.643556983916356	0.95	0.5629743592483633	0.7191700119353743	0.5079683451118354	0.7642214972441994	195	224
K562	distToTSS (bins)	[0,20)	scATAC_ABC.ABC.Score	auprc	0.6971412519485334	0.95	0.6259710378954615	0.7623080690281718	0.5891338611212675	0.8064139114833649	195	224
K562	distToTSS (bins)	[0,20)	scE2G_ATAC.E2G.Score.cv.qnorm	auprc	0.7310968004716945	0.95	0.6655316410564344	0.7989152479911054	0.6259479041624175	0.8326244806135825	195	224
K562	distToTSS (bins)	[0,20)	scE2G_multiome.E2G.Score.cv.qnorm	auprc	0.7340588672223867	0.95	0.6702642686919774	0.797502588259725	0.6309047808881117	0.8371573390308611	195	224
K562	distToTSS (bins)	[0,20)	scE2G_multiome_ignore_TPM.E2G.Score.cv.qnorm.ignoreTPM	auprc	0.7370592287879746	0.95	0.672204962928537	0.800217158090437	0.6337511541771188	0.8429970838812565	195	224
K562	distToTSS (bins)	[20,100)	ARC.ARC.E2G.Score	auprc	0.44190736333822206	0.95	0.3655115731829074	0.5140036343702088	0.3269689717870177	0.5505160203686393	189	1188
K562	distToTSS (bins)	[20,100)	ArchR.Correlation	auprc	0.2354756310150621	0.95	0.18392984540136903	0.291019936389833	0.1512915390464895	0.330129270785157	189	1188
K562	distToTSS (bins)	[20,100)	Cicero.coaccess	auprc	0.2902530942617742	0.95	0.23004092839137846	0.3581711090715828	0.19430577301364782	0.3946084608897186	189	1188
K562	distToTSS (bins)	[20,100)	DIRECTNET.Importance	auprc	0.23306292849668267	0.95	0.17832540490234114	0.3026723049422406	0.1502305200435645	0.34945480812216445	189	1188
K562	distToTSS (bins)	[20,100)	FigR.pvalZ	auprc	0.3036996831566935	0.95	0.24112539101386904	0.37046959446870187	0.19219168823861732	0.409712714870285	189	1188
K562	distToTSS (bins)	[20,100)	Kendall.Kendall	auprc	0.3369666032521642	0.95	0.27501917131016923	0.3995451976855879	0.22470706278509103	0.4517779227940298	189	1188
K562	distToTSS (bins)	[20,100)	SCENT.boot_basic_p.log10.signed	auprc	0.27474816195371166	0.95	0.21786201395666763	0.3412358548149837	0.19058843951944515	0.3752451305948661	189	1188
K562	distToTSS (bins)	[20,100)	STARE.ABC.Score	auprc	0.38730841536616256	0.95	0.31688847697039524	0.4582717943149227	0.2718203988514891	0.5068173656946483	189	1188
K562	distToTSS (bins)	[20,100)	ScenicPlus.importance	auprc	0.2836932985662192	0.95	0.2253561618553949	0.35528851139168727	0.1789856572301976	0.38398672447825694	189	1188
K562	distToTSS (bins)	[20,100)	Signac.pvalue	auprc	0.2915723547798561	0.95	0.23190435626743128	0.3660890438864719	0.20210645266886806	0.4068700653307667	189	1188
K562	distToTSS (bins)	[20,100)	SnapATAC.z	auprc	0.30778197470795565	0.95	0.24491127520091815	0.37123066202505145	0.20696384445163898	0.4117932723351876	189	1188
K562	distToTSS (bins)	[20,100)	baseline.distToTSS	auprc	0.24084910779562635	0.95	0.19748357008515155	0.2926600459189688	0.1659204675970678	0.31965208785025107	189	1188
K562	distToTSS (bins)	[20,100)	scATAC_ABC.ABC.Score	auprc	0.40349709534589573	0.95	0.3322084220737255	0.4769580641331979	0.29637414927929545	0.5020914662392602	189	1188
K562	distToTSS (bins)	[20,100)	scE2G_ATAC.E2G.Score.cv.qnorm	auprc	0.5858607518972105	0.95	0.5135300053951983	0.6569050753244576	0.47925997846529966	0.711707936924408	189	1188
K562	distToTSS (bins)	[20,100)	scE2G_multiome.E2G.Score.cv.qnorm	auprc	0.5986802839814587	0.95	0.5203926047081264	0.6653193505420272	0.4817644041826051	0.7074233267874825	189	1188
K562	distToTSS (bins)	[20,100)	scE2G_multiome_ignore_TPM.E2G.Score.cv.qnorm.ignoreTPM	auprc	0.6087441660424522	0.95	0.5310965801674312	0.674935458574184	0.5031986235865721	0.7216683843657776	189	1188
K562	distToTSS (bins)	[100,2.5e+03)	ARC.ARC.E2G.Score	auprc	0.07649277817584457	0.95	0.039972606580156625	0.1421198387983611	0.02222698787280542	0.17033689944065628	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	ArchR.Correlation	auprc	0.027364877280116887	0.95	0.014919156103415866	0.05628809648343885	0.00977912623401632	0.07630142692032782	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	Cicero.coaccess	auprc	0.03089356532558823	0.95	0.01614660611876504	0.06794818335994583	0.011002777715811317	0.11505397664491332	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	DIRECTNET.Importance	auprc	0.017232393137179954	0.95	0.009955318907548956	0.033423989274618995	0.0057919879272074915	0.06747920631235342	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	FigR.pvalZ	auprc	0.028990789366852045	0.95	0.015444469706747128	0.057132470479880466	0.010766376277310221	0.08801586140498419	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	Kendall.Kendall	auprc	0.035177109245000934	0.95	0.016584081502420297	0.07484251444577922	0.011517013966021804	0.10426344280554761	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	SCENT.boot_basic_p.log10.signed	auprc	0.04307302021278226	0.95	0.020620396351290423	0.08676501365153355	0.01404580318937828	0.11667276355460669	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	STARE.ABC.Score	auprc	0.11094759068467726	0.95	0.05138007820113154	0.1866788808050576	0.02714057579836643	0.2614569052242589	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	ScenicPlus.importance	auprc	0.019369484487429225	0.95	0.012750722333400149	0.029566177032088747	0.010110045081658438	0.03591339371584541	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	Signac.pvalue	auprc	0.044604573614465695	0.95	0.019591522535326866	0.10723154733650611	0.009974440914221847	0.15144222388837325	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	SnapATAC.z	auprc	0.03410061785254725	0.95	0.01629011922109234	0.07635573217325987	0.010772076561691784	0.12349344940579815	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	baseline.distToTSS	auprc	0.025397829960136106	0.95	0.01573669735380737	0.042826138559466105	0.012433639137384832	0.05958285536710955	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	scATAC_ABC.ABC.Score	auprc	0.06216070131442414	0.95	0.0330748659272001	0.11299793849269057	0.019665161863242096	0.13546695212752985	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_ATAC.E2G.Score.cv.qnorm	auprc	0.2194340015650185	0.95	0.12492246786716395	0.33012428074415234	0.0621151022827378	0.3724309987095211	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_multiome.E2G.Score.cv.qnorm	auprc	0.24569686076289848	0.95	0.14315954972435313	0.3553232693890239	0.06472920294791809	0.3960257132673749	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_multiome_ignore_TPM.E2G.Score.cv.qnorm.ignoreTPM	auprc	0.24566787825732256	0.95	0.1431413185664412	0.355301327706621	0.06470525979139549	0.3959894275311978	77	7813
