cluster	model	AUPRC	AUPRC_95CI_low	AUPRC_95CI_high	precision_70_pct_recall	precision_70_pct_recall_95CI_low	precision_70_pct_recall_95CI_high	threshold_70_pct_recall	precision_50_pct_recall	precision_50_pct_recall_95CI_low	precision_50_pct_recall_95CI_high	threshold_50_pct_recall	precision_model_threshold	precision_model_threshold_95CI_low	precision_model_threshold_95CI_high	recall_model_threshold	recall_model_threshold_95CI_low	recall_model_threshold_95CI_high	pct_missing_pos	pct_missing_neg	pct_missing_total
atac_20000_rna_2000_cells_7821	multiome_powerlaw_v3_noTPMfilter	0.5977110681740105	0.5454785711558757	0.6437865258752139	0.5195469898692545	0.48343496250614054	0.5592060077685476	0.172370349000347	0.6495015791210822	0.5978577054499631	0.6965155975010332	0.409856115927147	0.5257895999150268	0.4861851285309582	0.5613594333802208	0.6944221816896479	0.6512282060972341	0.7331909485189193	0.07081545064377683	0.10449574726609964	0.10297814736027848
atac_30000_rna_3000_cells_2000	multiome_powerlaw_v3_noTPMfilter	0.5962674426464498	0.5447808358118298	0.6419501006804839	0.5021393295618269	0.46343407963312805	0.5407692771347331	0.140073743424479	0.6761889263536813	0.6297811874700087	0.7272727272727273	0.383261750889012	0.5394921206138015	0.5	0.5823007373638083	0.6728180345013866	0.6231246801932251	0.7127368474144214	0.07939914163090128	0.11421628189550426	0.11264745697157223
atac_20000_rna_2000_cells_2000	multiome_powerlaw_v3	0.5959375388990288	0.5477658878915915	0.6456964692089209	0.5073485869467972	0.4682276793339511	0.5432701311992503	0.141520665780568	0.6820329864191746	0.6332209894744208	0.7262030186222691	0.37996470878622	0.5565936299183156	0.515630999841471	0.6	0.6754123394149417	0.632361111599363	0.7192915919396448	0.07510729613733906	0.12494937221547185	0.12270353896731773
atac_20000_rna_2000_cells_1000	multiome_powerlaw_v3_noTPMfilter	0.595489580906303	0.5410339804997643	0.6417620050020016	0.5190631430117223	0.4820727182756962	0.5586531197680186	0.141081893090968	0.6707065665971017	0.616988187160989	0.7160665017129609	0.350064238203568	0.5610829555762067	0.5214238934743897	0.6008568185686304	0.6611415046749693	0.6134847916234053	0.7017488674057681	0.08583690987124463	0.13598622924260834	0.1337265519241926
atac_10000_rna_1000_cells_2000	multiome_powerlaw_v3_noTPMfilter	0.5938605727371881	0.539992753186272	0.6404970294033321	0.5222208359664181	0.484270792933284	0.560948636093947	0.144115247914268	0.6649684446719256	0.6066420014935954	0.7098185198308733	0.353316155962515	0.5617592194416491	0.5214298602504619	0.6021000661353073	0.6685715152467399	0.6256757551973645	0.7128572509555987	0.08369098712446352	0.13588497367355204	0.13353316573196675
atac_33387_rna_3339_cells_2000	multiome_powerlaw_v3_noTPMfilter	0.5936787923328959	0.5448210485217244	0.6417715284812787	0.5142419791136335	0.4714184583867395	0.5503524355252354	0.15647579842391	0.6895041428531913	0.6354921346358416	0.7354172524962488	0.39231298425886	0.5410931297653646	0.5017800839478136	0.5816666666666667	0.6829386153648154	0.641491657375393	0.7267307560545442	0.07725321888412018	0.11046982584042123	0.10897311931928061
atac_10000_rna_1000_cells_2000	multiome_powerlaw_v3	0.5934840439852608	0.5464353064301816	0.6403502024191625	0.5235384772862551	0.48240738706784914	0.5606174447403249	0.143686783529558	0.663320024347098	0.6158231782760375	0.7102057717627837	0.353316155962515	0.5604646218758844	0.5157365579710586	0.6001247027221657	0.6677593768859242	0.6246322088209666	0.7112481101845801	0.08369098712446352	0.13588497367355204	0.13353316573196675
atac_20000_rna_2000_cells_5000	multiome_powerlaw_v3_noTPMfilter	0.5928124613984378	0.5394669483121725	0.6382295144562028	0.5259216430504855	0.4935922896770502	0.5672783401197656	0.166072943456426	0.691359452532089	0.6425148607442307	0.7395985074195872	0.424305903584542	0.5379964121599077	0.49470969306818124	0.5790212654685367	0.6870267467915689	0.6437878553472507	0.7264253762320454	0.06866952789699571	0.10874848116646416	0.10694256430090891
atac_30000_rna_3000_cells_1000	multiome_powerlaw_v3	0.5926972315630972	0.5385549750936415	0.640521002429428	0.5257253576915984	0.4898432917267214	0.5703866876596089	0.151201924951917	0.689609458052957	0.6404506553779191	0.7397517601845269	0.378262165544845	0.5577375307042934	0.5132781169718288	0.5989218485543747	0.6743261004374699	0.6332219406248006	0.7211349624878391	0.07296137339055794	0.12353179424868367	0.12125314252562366
atac_4000_rna_400_cells_7821	multiome_powerlaw_v3_noTPMfilter	0.5926594097209229	0.5438052092928365	0.643421277152134	0.5386313107704886	0.4983358506884713	0.5801178107052379	0.154226662326068	0.6641202462400725	0.6153846153846154	0.7104413312054061	0.36866002821538	0.5561151830759442	0.5170719830990038	0.598626846166253	0.6681425895414791	0.6198516373672139	0.7061957102223826	0.07939914163090128	0.11755771567436209	0.11583832914329917
atac_30000_rna_3000_cells_5000	multiome_powerlaw_v3	0.5923750418128857	0.5417000389943136	0.6366913949901446	0.512405379416725	0.4742036773411587	0.5527414102809333	0.166869752407127	0.6626693526500362	0.6142732262393535	0.7121212121212122	0.417252636153677	0.5288017643149238	0.4886261332339274	0.5670117415882696	0.6935254464470902	0.6508465346820694	0.7322965852471623	0.07725321888412018	0.10773592547590118	0.1063624057242313
atac_10000_rna_1000_cells_5000	multiome_powerlaw_v3_noTPMfilter	0.592170232728748	0.5404354967310526	0.6353179816747667	0.5174938376110142	0.4809297578334265	0.5615461430165722	0.159513720263799	0.6602351044236445	0.6135030303844826	0.7098802315800659	0.387391630362835	0.5353426273353633	0.49916980403147204	0.5765352270341911	0.684047035576368	0.6432212341957573	0.7291472061883377	0.07510729613733906	0.11239368165249089	0.11071359504931348
atac_30000_rna_3000_cells_500	multiome_powerlaw_v3	0.5921468300692607	0.5388861124724877	0.638167984363311	0.5143985017772637	0.47662436388413176	0.5518441863922646	0.127704551745197	0.6845613225698064	0.6308013001483525	0.7296884117149448	0.343237973057535	0.5754404918766852	0.527977547004942	0.6146661369410776	0.6526951294845152	0.6099147215837594	0.6969647651162489	0.08369098712446352	0.15087079789388416	0.14784374395668148
atac_20000_rna_2000_cells_7821	multiome_powerlaw_v3	0.5917920202492133	0.5466750848464095	0.6383481719728494	0.5117502637015282	0.4719236993409485	0.5514503324844324	0.165618630862131	0.6491395873733349	0.5948707825113617	0.6975257271212896	0.409856115927147	0.5242592368752189	0.48359105909579286	0.5627288278044023	0.6909211606799098	0.6440227515302019	0.7279416239893397	0.07081545064377683	0.10449574726609964	0.10297814736027848
atac_4000_rna_400_cells_5000	multiome_powerlaw_v3_noTPMfilter	0.5915653217275108	0.538999701981005	0.6370272621819228	0.5051557078092256	0.4650924457425552	0.5440353281328407	0.130717267320276	0.6838512526493153	0.6299254519441834	0.734513542250226	0.362939641345526	0.5541776188654078	0.5100182149362478	0.5955904942384694	0.6597687205357653	0.6146605292396087	0.7012987012987013	0.08369098712446352	0.13659376265694614	0.1342100174047573
atac_30000_rna_3000_cells_200	multiome_powerlaw_v3_noTPMfilter	0.5911866284935513	0.5415012700867734	0.6371217293311501	0.5091696293694362	0.4679300438374412	0.5442110769421034	0.127812177490768	0.6720303275165181	0.6196938185010057	0.7183187548897603	0.327014637934663	0.5727551079770141	0.534964392558398	0.6164334626474072	0.6643878779450316	0.6231708153154818	0.7068217995168986	0.08798283261802575	0.17689347914135278	0.1728872558499323
atac_30000_rna_3000_cells_2000	multiome_powerlaw_v3	0.589551159469124	0.5382995399998551	0.6429345917709185	0.49432842496314433	0.4552918491946851	0.5298543660648353	0.133679542092201	0.6773090066237505	0.6281690140845071	0.7243689680452772	0.381581802501665	0.5397483577714351	0.5001741873057569	0.5818967004985297	0.6678359478602575	0.6256452177298812	0.7078184595299342	0.07939914163090128	0.11421628189550426	0.11264745697157223
atac_2000_rna_200_cells_7821	multiome_powerlaw_v3_noTPMfilter	0.5890025548245891	0.5431559318484496	0.6348710264206148	0.5274096018902097	0.4867123349151587	0.5661066114973079	0.137783368221722	0.6583295750388497	0.6036542469428794	0.7026648208272781	0.325374855560242	0.5714432016951397	0.5312506943998639	0.6098239963759134	0.658370923422498	0.619618896412036	0.701710314394639	0.0815450643776824	0.1433778857837181	0.14059176174821117
atac_33387_rna_3339_cells_2000	multiome_powerlaw_v3	0.5889506976703623	0.5345156772252455	0.6331914635540329	0.5151392927130037	0.4763652568847185	0.5533566910428848	0.153662116349446	0.6902115704341864	0.6340612072808748	0.7321691894657455	0.38934551659281	0.5416023087228704	0.5005024504600164	0.5833195288037696	0.6788728569018692	0.6336002662009972	0.7169213686769087	0.07725321888412018	0.11046982584042123	0.10897311931928061
atac_20000_rna_2000_cells_1000	multiome_powerlaw_v3	0.5881784299389764	0.5343791010282646	0.6291483743258394	0.4968556305626222	0.4614379673275079	0.5349252530809161	0.127055363024637	0.6636703401854277	0.6093449605689306	0.7100617989445259	0.340186622761685	0.5617114091512633	0.5208755645122579	0.6011615940295464	0.6517222741493358	0.6067257146628282	0.6940180634093094	0.08583690987124463	0.13598622924260834	0.1337265519241926
atac_10000_rna_1000_cells_7821	multiome_powerlaw_v3_noTPMfilter	0.5881341493283568	0.5373617253749163	0.6282484417849926	0.5073259952822001	0.4699881142310658	0.5457039159421447	0.15074188451128	0.6790809351681524	0.6237124758393536	0.7251203649673218	0.402373632032672	0.5304993068528508	0.4890061686547628	0.5699006493570873	0.6796266820278026	0.63586824480753	0.7231561040304301	0.07510729613733906	0.10814094775212636	0.1066524850125701
atac_4000_rna_400_cells_7821	multiome_powerlaw_v3	0.5874183792837223	0.5335538505979635	0.6346461789909489	0.5282444346424193	0.4897398469471921	0.5686547868682235	0.147494415008663	0.6602244955120586	0.6096177647062204	0.71003381511098	0.365802218970398	0.5566850137037216	0.5161074439450769	0.6010880188073363	0.6598761285076976	0.6167303883272947	0.7065589775033245	0.07939914163090128	0.11755771567436209	0.11583832914329917
atac_10000_rna_1000_cells_5000	multiome_powerlaw_v3	0.5871286298263667	0.5344373385303545	0.6330201739985687	0.5080053070732449	0.471640801512995	0.5457594311279785	0.151076493063327	0.6618545819937235	0.599220198574037	0.7045454545454546	0.381405371599437	0.534178381076161	0.4938711402308332	0.5739781430995584	0.677501868799746	0.6376087382430009	0.720557054349944	0.07510729613733906	0.11239368165249089	0.11071359504931348
atac_20000_rna_2000_cells_5000	multiome_powerlaw_v3	0.5869248147927569	0.5361415663814758	0.6309746119262637	0.5213276172796709	0.48414001736921	0.5626566195061025	0.160648707497693	0.687976593973553	0.6389930667972272	0.7397211003023503	0.421790259898895	0.5369499199602552	0.49577678102322215	0.5761788184758561	0.6808917604467213	0.6376721583647642	0.7207948157204013	0.06866952789699571	0.10874848116646416	0.10694256430090891
atac_10000_rna_1000_cells_7821	multiome_powerlaw_v3	0.585209037422838	0.5340997739321959	0.6290045131408037	0.5004255187104892	0.46427886817073527	0.5415247057182792	0.147651633088114	0.6813377746507839	0.624516317619701	0.727703930167874	0.402373632032672	0.5307219867743552	0.4892579581213721	0.5704932812736448	0.6761156795240256	0.6335383894661766	0.7167019027484144	0.07510729613733906	0.10814094775212636	0.1066524850125701
atac_33387_rna_3339_cells_200	multiome_powerlaw_v3_noTPMfilter	0.5850993644355239	0.5349836496946713	0.6280978902929724	0.510987796921025	0.47210792623814146	0.5476130283308256	0.126054222600485	0.671530550547518	0.6221350168270874	0.7191282024667097	0.338401428935872	0.5668432285050333	0.5268248685869712	0.610203217545778	0.6486099034294138	0.6028106138141303	0.691742793107025	0.09871244635193133	0.1808424463345484	0.17714175207890157
atac_2000_rna_200_cells_5000	multiome_powerlaw_v3_noTPMfilter	0.5831245990059669	0.528400197629648	0.6327980948628168	0.5114691960935148	0.47586554596328895	0.5509945014445776	0.124819875264301	0.6508256839245135	0.6026092986740166	0.7026353940859388	0.31264276835007	0.5786487212481968	0.5385908778173248	0.6188782179438329	0.655906139187858	0.6108472103064115	0.6976656772575447	0.08798283261802575	0.15289590927501012	0.14997099207116613
atac_1000_rna_100_cells_5000	multiome_powerlaw_v3_noTPMfilter	0.5825809500323555	0.5334011595757914	0.632185419227895	0.49124782978878784	0.45503466481312665	0.5294602903866513	0.109611178137487	0.6856930610656408	0.637052029574289	0.7289156626506024	0.30452935769349	0.5727929146233164	0.5274307327213612	0.6135922330097088	0.6345912113401523	0.5903000025983697	0.6780672378822682	0.10515021459227468	0.20159983799108952	0.19725391607039258
atac_4000_rna_400_cells_5000	multiome_powerlaw_v3	0.5825311243775816	0.531814550350074	0.6299533821447797	0.4982902374118504	0.46104488484712086	0.5337665993115109	0.124870901177821	0.6726343592775432	0.6243694608865435	0.7172332272966416	0.351329613057322	0.5499718740781459	0.5097929091212269	0.5952757458036162	0.6524835079708092	0.6075225982721938	0.6966119447890883	0.08369098712446352	0.13659376265694614	0.1342100174047573
atac_33387_rna_3339_cells_500	multiome_powerlaw_v3	0.5822427549892442	0.5297161195269026	0.6271249776854125	0.5309930940879419	0.49399223077487303	0.5698151334599769	0.149009337465187	0.6623059110522868	0.6069068702908447	0.7070544674871149	0.362151445073673	0.5551520683991027	0.5141385986741951	0.5981988677660217	0.6607663148351055	0.6180269701729247	0.7044616401731236	0.0815450643776824	0.13527744025921426	0.13285631405917617
atac_33387_rna_3339_cells_500	multiome_powerlaw_v3_noTPMfilter	0.5819130001001236	0.5305856024428538	0.6294648571406382	0.5293234368656151	0.49118848834129963	0.5688350774640846	0.150410783357327	0.6587580513636699	0.6098230463429272	0.70787155241672	0.362151445073673	0.5534423883728647	0.517267180988903	0.6008489698725132	0.6640587393256995	0.6176789158530466	0.7039953707037937	0.0815450643776824	0.13527744025921426	0.13285631405917617
atac_10000_rna_1000_cells_500	multiome_powerlaw_v3_noTPMfilter	0.5812813762649734	0.5302198568129566	0.6234053854656829	0.5060034971497173	0.4670977910366567	0.5413977192163355	0.121366515204647	0.6530209926013355	0.5988560202275384	0.6983168259357834	0.298541918561096	0.5788137655569916	0.5329701467863575	0.6201191181430482	0.6534508145786223	0.6090812167383223	0.6960132215925844	0.1072961373390558	0.20170109356014582	0.19744730226261845
atac_1000_rna_100_cells_7821	multiome_powerlaw_v3_noTPMfilter	0.5798436130013364	0.5298277936799692	0.6245607711304131	0.49634902160346234	0.4613130644932164	0.5376056611601164	0.11756030668236	0.6485183060979842	0.6028844586926149	0.69382748638349	0.30830197205393	0.5626894322326988	0.52062742973196	0.6040973698116354	0.6450911091205039	0.6052697008449331	0.6900250045257194	0.08583690987124463	0.16919805589307413	0.16544188744923613
atac_30000_rna_3000_cells_200	multiome_powerlaw_v3	0.579732338911289	0.522896084060362	0.6237069212761442	0.46011838817597045	0.42478561636849105	0.4979055685286416	0.0958835430877018	0.6742169970253956	0.6209817257953854	0.7190194549200245	0.323020035500788	0.5739828314078134	0.5299697579201211	0.6138736807306762	0.6510943106224143	0.6071659106105232	0.6976505566670341	0.08798283261802575	0.17689347914135278	0.1728872558499323
atac_2000_rna_200_cells_7821	multiome_powerlaw_v3	0.5795807079997399	0.5208606442928316	0.6239752293792121	0.5061191708817012	0.4700570983106928	0.5446820529462545	0.126805513858964	0.6556505046126611	0.6017441941479953	0.6993426986498831	0.315051065765067	0.5684760345771128	0.5310023162236566	0.6159314618967794	0.6499947369133238	0.6092669128905112	0.6925994375100875	0.0815450643776824	0.1433778857837181	0.14059176174821117
atac_33387_rna_3339_cells_1000	multiome_powerlaw_v3_noTPMfilter	0.5792933538678628	0.5279100746796175	0.6263911602386961	0.5123330387548193	0.4753566549934903	0.5523314352971815	0.142623339850311	0.6571384705525165	0.6119512776018093	0.713865110862557	0.364249695024591	0.5557236701306617	0.5101168167542789	0.5910390754154027	0.6760264103563034	0.6343427451654833	0.7130955354481183	0.07939914163090128	0.1222154718509518	0.12028621156449429
atac_33387_rna_3339_cells_200	multiome_powerlaw_v3	0.5769417360411544	0.5270326825097796	0.6240578187556579	0.5002866317323139	0.46378646854395505	0.5372264460154715	0.121492511839195	0.6697022626342386	0.6200098914697774	0.7184441784265299	0.333069222115669	0.5623519428915971	0.5226214730914274	0.6051587301587301	0.6401256759976336	0.5939044545727418	0.6819650753935956	0.09871244635193133	0.1808424463345484	0.17714175207890157
atac_33387_rna_3339_cells_1000	multiome_powerlaw_v3	0.5768843637176253	0.5230501516155528	0.622422199026337	0.5104355201152737	0.4680802113240756	0.549336496679066	0.14069134325366	0.6502624200130747	0.5975139102579212	0.6949001781153671	0.354626992950474	0.5549509847040358	0.5101170993843613	0.5917479644867856	0.6727123546980356	0.6259724946092436	0.7144679771152888	0.07939914163090128	0.1222154718509518	0.12028621156449429
atac_1000_rna_100_cells_7821	multiome_powerlaw_v3	0.5730338248053672	0.5201852344490819	0.6172761888740032	0.49300159462240567	0.453410393042055	0.5271050229542299	0.113698153869168	0.6471777755672652	0.5944810531461566	0.6967771608919198	0.30722915458878	0.5634359751936459	0.5188055707246852	0.6011794388581027	0.6423372210819422	0.5957102738653732	0.6819611257209403	0.08583690987124463	0.16919805589307413	0.16544188744923613
atac_2000_rna_200_cells_5000	multiome_powerlaw_v3	0.5713172955861854	0.520293038760465	0.6189719620434574	0.49331308942096214	0.45391079864408845	0.53225171495814	0.112575325592128	0.6389550900996112	0.5861320120949192	0.6861613338905187	0.295673691678028	0.5772512305171862	0.5393347570355519	0.6214050226489327	0.640313874474296	0.5904786194104287	0.6781631723738525	0.08798283261802575	0.15289590927501012	0.14997099207116613
atac_20000_rna_2000_cells_500	multiome_powerlaw_v3_noTPMfilter	0.5673348735767315	0.5158045337296275	0.6173199361720481	0.5083508530316008	0.4723251743564457	0.5484880435870342	0.123348624945053	0.6655539552280837	0.6092979602079983	0.7074368934589812	0.308396911015535	0.5639550019475339	0.5189648203720202	0.6080445002179553	0.6269799580232468	0.5821673977507557	0.6681124988549214	0.10085836909871244	0.15613608748481167	0.15364532972345774
atac_4000_rna_400_cells_2000	multiome_powerlaw_v3_noTPMfilter	0.5670166925952669	0.5149881033648391	0.6138802398371558	0.4950992269131681	0.4585348293664589	0.5331494304259192	0.119378090655805	0.6784896456377869	0.6274897132864884	0.7275017792673514	0.339237682860981	0.5536030276189325	0.5163246334200772	0.6009667898827757	0.6417065655353632	0.5999830352083958	0.6878764814497592	0.10300429184549356	0.1711219117051438	0.16805260104428543
atac_1000_rna_100_cells_5000	multiome_powerlaw_v3	0.5665476690896719	0.5157280615827053	0.615723426640155	0.4679499905876782	0.42953586707816677	0.5067178168069855	0.0924339459575308	0.6807556153209439	0.6330674378997536	0.734593012105221	0.299369917580251	0.5678963761789526	0.5270950087417078	0.6131535377966171	0.6156321629178135	0.5699469623774728	0.6602731610446254	0.10515021459227468	0.20159983799108952	0.19725391607039258
atac_20000_rna_2000_cells_500	multiome_powerlaw_v3	0.5654251382174743	0.5081708476409651	0.6132403900387318	0.5027442998145399	0.4665527357344317	0.541166455555495	0.118589588119449	0.6601363324016564	0.6102893664141202	0.7036661811048732	0.304200663742807	0.5628009113209599	0.5146809133371194	0.6018807044468985	0.622305942190874	0.5787293384647818	0.6629778048154554	0.10085836909871244	0.15613608748481167	0.15364532972345774
atac_2000_rna_200_cells_2000	multiome_powerlaw_v3_noTPMfilter	0.5653561563052761	0.5189969745478331	0.61535827307588	0.4767597833692157	0.4414144264410635	0.5126011538335457	0.0987485757706149	0.654772650194524	0.6044976380429916	0.7040277555487965	0.301058675283847	0.565722423016331	0.5234840259661326	0.6115982832470694	0.6173090913569657	0.5723101127557191	0.6613794732863207	0.12017167381974249	0.21628189550425272	0.21195126667955907
atac_10000_rna_1000_cells_1000	multiome_powerlaw_v3_noTPMfilter	0.5652798396985654	0.5119674693456272	0.610887363157723	0.4907183749014015	0.45505995978771935	0.5321604430639342	0.130660925760533	0.6643790352571552	0.61747221367767	0.7133977079569364	0.339202491347067	0.5521149180889302	0.5070993136893541	0.5911761813121066	0.6407951045721365	0.5995777082732042	0.6884183177956147	0.09012875536480687	0.16859052247873632	0.16505511506478437
atac_10000_rna_1000_cells_500	multiome_powerlaw_v3	0.5634189672408588	0.5094435289643245	0.6126423231139985	0.4727319166232102	0.4378870531165543	0.5119656520476379	0.103402547853589	0.648094206967288	0.6	0.6971564162973385	0.287085240129192	0.5740966305271931	0.5251348711212673	0.6118289722118143	0.6347174741113399	0.5804375755617239	0.6732421144065213	0.1072961373390558	0.20170109356014582	0.19744730226261845
atac_20000_rna_2000_cells_200	multiome_powerlaw_v3_noTPMfilter	0.5589177628867069	0.5006153084689967	0.6060076579193299	0.4519821597005091	0.41605224775420174	0.4894658509558078	0.0886358204387197	0.6603693649582187	0.6125985756956028	0.7044290567132279	0.292646412284112	0.5771277320860779	0.5295632011897554	0.6187385322357478	0.6066003834072177	0.5640449438202247	0.6535090299683362	0.12875536480686695	0.2182057513163224	0.21417520789015665
atac_4000_rna_400_cells_1000	multiome_powerlaw_v3_noTPMfilter	0.5587148447948052	0.5066585874188737	0.6036767390514709	0.44641963623938136	0.4102662227322744	0.48123671198692064	0.0867513150906673	0.652651136362013	0.60366106055031	0.6983240223463687	0.284219322757022	0.5685977794486493	0.5250064528583969	0.6142105440587375	0.6041024588885084	0.5581901907252319	0.6453588203008673	0.12446351931330472	0.21081409477521262	0.20692322568168633
atac_4000_rna_400_cells_2000	multiome_powerlaw_v3	0.5586373388015888	0.5090466140516826	0.6057149425183405	0.4779643688677386	0.439628090740266	0.5147435115020963	0.107942359639283	0.6689834170233336	0.6148941985606419	0.7116228316690172	0.325219124394111	0.5513600054233034	0.5142925238792838	0.5934771699578372	0.6328800223820807	0.5916711527155047	0.6745353792779473	0.10300429184549356	0.1711219117051438	0.16805260104428543
atac_2000_rna_200_cells_2000	multiome_powerlaw_v3	0.5561924139000359	0.5073430324282024	0.6079422880242767	0.46332993192685556	0.4245089155485457	0.49798960810393494	0.0933051349287078	0.6403022652044799	0.5942280914017869	0.6909829763750907	0.288335359632834	0.5646474553439492	0.5201484040303984	0.6062238938364344	0.6070829160869649	0.5637087610990917	0.6512141280353201	0.12017167381974249	0.21628189550425272	0.21195126667955907
atac_33387_rna_3339_cells_100	multiome_powerlaw_v3_noTPMfilter	0.5554145931174931	0.5080008577252914	0.6062814462323496	0.4710594567272508	0.4340972023790628	0.506411580887873	0.0998479798358314	0.65311978610356	0.6031745994637603	0.6972972972972973	0.296132984839697	0.566290439689324	0.529081504092198	0.6118154996058659	0.6176364460000674	0.5749228516971987	0.6644879145268143	0.13090128755364808	0.21162413932766302	0.20798684973892864
atac_30000_rna_3000_cells_100	multiome_powerlaw_v3_noTPMfilter	0.5550799618256037	0.5037182546909428	0.6044219234936663	0.47701110531171603	0.4379573103352265	0.5130805435298048	0.101431888439436	0.665110888506646	0.6118374908845373	0.7119584034156183	0.282130772636592	0.5638115619332502	0.5201916267321521	0.6055776892430279	0.6018268168835652	0.5601758076145311	0.651495039396695	0.12660944206008584	0.2344066423653301	0.22954941017211372
