cluster	model	AUPRC	AUPRC_95CI_low	AUPRC_95CI_high	precision_70_pct_recall	precision_70_pct_recall_95CI_low	precision_70_pct_recall_95CI_high	threshold_70_pct_recall	precision_50_pct_recall	precision_50_pct_recall_95CI_low	precision_50_pct_recall_95CI_high	threshold_50_pct_recall	precision_model_threshold	precision_model_threshold_95CI_low	precision_model_threshold_95CI_high	recall_model_threshold	recall_model_threshold_95CI_low	recall_model_threshold_95CI_high	pct_missing_pos	pct_missing_neg	pct_missing_total
atac_10000_rna_5000_cells_5000	multiome_powerlaw_v3_noTPMfilter	0.6050386344663619	0.5517177188501128	0.6493898636101781	0.5357002067935555	0.4960510460151016	0.5735117146636529	0.166340769585493	0.6599310618874121	0.6088961503574974	0.7032232582158747	0.383209665180667	0.5502428484906424	0.5122840120907813	0.5906578067900659	0.6898775012419592	0.646434150580118	0.7300371074536721	0.07510729613733906	0.11563385986229242	0.11380777412492749
atac_30000_rna_15000_cells_2000	multiome_powerlaw_v3_noTPMfilter	0.6039472726398066	0.5517387412603332	0.6467765055903157	0.5320035137511947	0.489224926983598	0.5699629029158669	0.152644194901028	0.6837810014294295	0.6296273962129626	0.7301844148028731	0.370507472208167	0.5602477449210699	0.5192110450096044	0.6018323224227972	0.6701298147952488	0.6265739933845783	0.710314115084605	0.08369098712446352	0.11087484811664641	0.10964997099207116
atac_20000_rna_10000_cells_5000	multiome_powerlaw_v3	0.6034256168597647	0.5523806309564082	0.645598647531686	0.5010664466125669	0.4635575864561722	0.538622375062483	0.142960463230768	0.6743764513250496	0.6280487804878049	0.7219801936500347	0.403134864158903	0.5325051913473053	0.4918730559535902	0.5761282346514083	0.6766524418179317	0.6307368475384751	0.7165071310986829	0.07939914163090128	0.10479951397326853	0.10365499903306905
atac_10000_rna_5000_cells_7821	multiome_powerlaw_v3_noTPMfilter	0.6029589814523932	0.5580493287946426	0.6479455754207676	0.5306874199511278	0.4875853431128225	0.5717232104641894	0.164005895810578	0.6646131065967386	0.6130870375145079	0.7138461538461538	0.39227685072075	0.5427097243622759	0.49834616185856395	0.5802481034860048	0.6879930922706121	0.6426883424499399	0.7266831732648734	0.07081545064377683	0.11279870392871608	0.11090698124153936
atac_33387_rna_16694_cells_2000	multiome_powerlaw_v3	0.5997779493570841	0.5492186143144274	0.6477433542439652	0.5311018693075839	0.49076318712944406	0.5710940765346637	0.156214044713994	0.6859272467366927	0.6340274264047739	0.7341863695481514	0.393390505833458	0.5579322022920408	0.5152821568600013	0.599402104349796	0.6826557748999931	0.6407410187519479	0.7238055282510619	0.07939914163090128	0.11208991494532199	0.11061690195320054
atac_30000_rna_15000_cells_1000	multiome_powerlaw_v3	0.5993730515718646	0.5508394748827209	0.652372159708135	0.5214021707274615	0.48392260714288177	0.5636914832724074	0.146022412427935	0.7103591059894194	0.6562753816740206	0.7576167897182662	0.396424544545962	0.5599250037033487	0.5221394179300864	0.599952960421235	0.6716449731622492	0.6252887802424753	0.7142857142857143	0.08369098712446352	0.12343053867962737	0.12163991491007542
atac_33387_rna_16694_cells_500	multiome_powerlaw_v3_noTPMfilter	0.5992973032223604	0.5499547814452977	0.6434946260972934	0.5158594123627668	0.47692418473335535	0.5576692191113656	0.141573376783015	0.7068735117711132	0.6564728520284263	0.7548672477749007	0.370748393829837	0.5573429458020474	0.5174701443537513	0.601214162796407	0.657938849282805	0.6145250175164167	0.7026587960019527	0.07725321888412018	0.1377075739165654	0.1349835621736608
atac_10000_rna_5000_cells_2000	multiome_powerlaw_v3_noTPMfilter	0.5987609547080691	0.5538010569303196	0.6420496794371551	0.5090162231121164	0.46964994519851305	0.547850927958345	0.139152019736356	0.6677956386013909	0.6134367998197469	0.7150997150997151	0.368546140676662	0.5555484907374644	0.5159638588278095	0.5964854985931122	0.6665759262168619	0.6199731786551897	0.7061880190253487	0.08798283261802575	0.13699878493317133	0.13479017598143492
atac_30000_rna_15000_cells_2000	multiome_powerlaw_v3	0.5983935440922545	0.5524732478038141	0.6436386532010132	0.5242263983646079	0.4811531884549572	0.5592286921681916	0.147818504172974	0.6673898661580372	0.6158119075040801	0.7152351290320447	0.361748650914296	0.5611075665696169	0.5177215481556423	0.6043451244160332	0.6632026774602472	0.6221547321683961	0.7053127288767509	0.08369098712446352	0.11087484811664641	0.10964997099207116
atac_20000_rna_10000_cells_2000	multiome_powerlaw_v3_noTPMfilter	0.5967074321360868	0.5429097468965999	0.644652447709528	0.5271431542977364	0.4871697934648929	0.5635015622033807	0.14706916522906	0.6855757212048088	0.6323257475407623	0.7344059260174359	0.371839531660054	0.5699783133704975	0.5332950189838546	0.6138063522728052	0.6743352992128393	0.6300826733272886	0.7124066397512363	0.08583690987124463	0.122620494127177	0.12096306323728485
atac_10000_rna_5000_cells_5000	multiome_powerlaw_v3	0.5961789150877688	0.5441719125952522	0.6454724181085648	0.5165934372858678	0.4760682121770623	0.5542897460283731	0.155322585999607	0.6566761191337871	0.6050916300248874	0.7036211929705166	0.38192661177441	0.5495887823064082	0.5088503946894195	0.5884914562066061	0.6844590327334066	0.6366071731023298	0.7209725212692847	0.07510729613733906	0.11563385986229242	0.11380777412492749
atac_4000_rna_2000_cells_7821	multiome_powerlaw_v3_noTPMfilter	0.5958665166886712	0.5441338709319947	0.6412490908371609	0.5406410601360331	0.5	0.5807546303653022	0.162867183466296	0.6905298161798872	0.6433047193639678	0.7396596207027988	0.385479387653819	0.5512429265875752	0.5141116759002485	0.5971778885233273	0.6643476853119309	0.6203446029134072	0.704696985753926	0.07510729613733906	0.12586067233697854	0.12357377683233417
atac_10000_rna_5000_cells_7821	multiome_powerlaw_v3	0.5950799219471351	0.5463608971599624	0.6393775750952434	0.5179781189090963	0.47359910924342175	0.5546122482152593	0.153336689976755	0.6630808603472564	0.6144216369902613	0.7143831831706061	0.391816481774019	0.5403389337897181	0.5008576329331046	0.5781998445807681	0.6810768242878453	0.6323541274891943	0.7176220806794055	0.07081545064377683	0.11279870392871608	0.11090698124153936
atac_20000_rna_10000_cells_500	multiome_powerlaw_v3_noTPMfilter	0.5947605462730002	0.54338633690559	0.6409296787833152	0.49964849779166715	0.4606484006394778	0.5369735665180044	0.123344066859095	0.6761284686665433	0.6285714285714286	0.7247288295576874	0.336781212891385	0.5673095418691869	0.5240510498246168	0.6095228022744728	0.6457165169486082	0.605555690123555	0.6929561134093694	0.09227467811158799	0.16747671121911706	0.164088184103655
atac_10000_rna_5000_cells_1000	multiome_powerlaw_v3_noTPMfilter	0.593994801260442	0.5445088326196372	0.644725762183521	0.5177452542255101	0.47948278770019176	0.5587987980785596	0.132725451162759	0.6768882239151103	0.624275565516251	0.7213114754098361	0.350439308669436	0.5624075650797947	0.5237680211659566	0.6065936067856859	0.6534449990248948	0.6117592682853195	0.6956521739130435	0.08798283261802575	0.15674362089914945	0.15364532972345774
atac_33387_rna_16694_cells_500	multiome_powerlaw_v3	0.5932627107192499	0.5438216866366183	0.6365799182907521	0.4978761981558514	0.45460126242215343	0.5320532144968526	0.129678766737527	0.7085940796687035	0.6585973550392351	0.7597669402137108	0.368069642595931	0.5574431953182152	0.5131735924766759	0.5996427373073314	0.6524147835933701	0.6101280363349395	0.6922983050869536	0.07725321888412018	0.1377075739165654	0.1349835621736608
atac_33387_rna_16694_cells_1000	multiome_powerlaw_v3_noTPMfilter	0.5928426422623583	0.5431396074293829	0.6424560901202527	0.5093797584763555	0.47072593756093867	0.550277683772588	0.138426163154687	0.655021215174959	0.6021025807546452	0.7062708480783106	0.34123112992573	0.5610338683625055	0.5187098418711961	0.5982098192850646	0.6743282127336532	0.6270903451153705	0.7163928246909688	0.09227467811158799	0.12464560550830296	0.12318700444788241
atac_20000_rna_10000_cells_2000	multiome_powerlaw_v3	0.5924671299484378	0.5416229880915792	0.6367551918257567	0.5115160745896282	0.47455593724444	0.5494975480665579	0.141398815717482	0.6828311593249605	0.6332356411943547	0.7285295062877714	0.369308236696177	0.5679071484302625	0.524386401005348	0.6086853760268246	0.670064645399834	0.6284647751380104	0.7106996625882268	0.08583690987124463	0.122620494127177	0.12096306323728485
atac_4000_rna_2000_cells_7821	multiome_powerlaw_v3	0.5923142565365418	0.5430384689987126	0.6401697025189901	0.5343322108366617	0.4916014006134537	0.5715162893476189	0.155090195546627	0.6846918423699828	0.6286599232185025	0.7298941365640031	0.379710756117986	0.5529274259949366	0.5166342255863874	0.5975599776577832	0.6583733020435828	0.6151595652501236	0.7047239049903423	0.07510729613733906	0.12586067233697854	0.12357377683233417
atac_10000_rna_5000_cells_2000	multiome_powerlaw_v3	0.5917727280884287	0.5420685560151443	0.6395845095176652	0.4925064385506064	0.45452105532132675	0.5290279449873257	0.125347941645098	0.6566408718083622	0.6070351820738201	0.7033127064035504	0.348763538710313	0.5542128622695001	0.5104121782322275	0.5936551094095787	0.659745697264804	0.6084150084455415	0.7017135769829026	0.08798283261802575	0.13699878493317133	0.13479017598143492
atac_20000_rna_10000_cells_500	multiome_powerlaw_v3	0.589216150325806	0.5376494508595734	0.6338875137828704	0.4932882646656461	0.45345860431728463	0.5289394386628661	0.120285556605046	0.6680352445838734	0.6191820535139272	0.7142439323265903	0.329920534373897	0.5660808621590804	0.5247509053454055	0.6116927128454991	0.6389062254276919	0.5982767611165172	0.685732086026601	0.09227467811158799	0.16747671121911706	0.164088184103655
atac_2000_rna_1000_cells_7821	multiome_powerlaw_v3_noTPMfilter	0.5887342385902146	0.5425542009467156	0.6363717969545392	0.5203787335895659	0.4777215550595085	0.5570066192475226	0.140890615658976	0.6782197493561647	0.6253049708957601	0.722397476340694	0.367563051916263	0.5639873856584254	0.5226217065228849	0.6038468556480586	0.6605860453319568	0.6209688871164517	0.7037020749996494	0.08798283261802575	0.1431753746456055	0.14068845484432413
atac_20000_rna_10000_cells_1000	multiome_powerlaw_v3_noTPMfilter	0.5884526488501813	0.5357486679565246	0.6351868729917621	0.4948008852635135	0.45856655697014986	0.5336640410625889	0.131991697087895	0.6647711380665559	0.613055484353229	0.7100513880877923	0.345025611921501	0.5471253541262006	0.5045411702082861	0.5881829624667206	0.6631357905695241	0.6196343104709535	0.7049142638574105	0.08583690987124463	0.13183475091130012	0.12976213498356218
atac_10000_rna_5000_cells_1000	multiome_powerlaw_v3	0.5884311026349552	0.5376822289594667	0.6350276079040263	0.49670615865637013	0.4609668540049731	0.5354062618047718	0.119530200228117	0.6791648232975683	0.6257851195541341	0.722885098657903	0.351488479581656	0.5612471662313051	0.5213178294573644	0.6073844289712446	0.6481242141028507	0.6035512323896501	0.686811983099706	0.08798283261802575	0.15674362089914945	0.15364532972345774
atac_4000_rna_2000_cells_5000	multiome_powerlaw_v3_noTPMfilter	0.5879664411857954	0.5363474422601904	0.632229462365052	0.49306522866922053	0.4554071827312623	0.5349296864973727	0.137440739170577	0.6619637337188117	0.6102166329265337	0.7109826589595376	0.354353975046408	0.551692619391913	0.5072341091617871	0.5918921026579232	0.6579363960695251	0.6179681845572668	0.7008840353396504	0.09012875536480687	0.1386188740380721	0.13643395861535487
atac_33387_rna_16694_cells_1000	multiome_powerlaw_v3	0.5872877493960545	0.5449278640041294	0.6435767879508457	0.5052997516286614	0.4681396567194478	0.5445257224341727	0.136086426507675	0.6563038313693494	0.6046085538394798	0.7030493264126564	0.341139684529198	0.5597091211127072	0.5168539325842697	0.6001070832854984	0.6695161009809606	0.6261936189317862	0.7098339043894275	0.09227467811158799	0.12464560550830296	0.12318700444788241
atac_2000_rna_1000_cells_7821	multiome_powerlaw_v3	0.5870439348305201	0.5323645164954662	0.6325077265496285	0.5197630443166544	0.478806907378336	0.557448610685272	0.138944993523235	0.6757232381274577	0.6226267397740697	0.7262334593025175	0.36538968836641	0.5619550409043154	0.5224668769227333	0.6057233718093994	0.657520770725604	0.6083343913847713	0.6989895341930087	0.08798283261802575	0.1431753746456055	0.14068845484432413
atac_20000_rna_10000_cells_1000	multiome_powerlaw_v3	0.5858707681383903	0.5374536591738789	0.6344065663619716	0.49146992643998455	0.4519524845588398	0.5265597412045881	0.129655438268801	0.6585764114537994	0.6095639535451024	0.7064616671805178	0.340548911515878	0.5467276361045638	0.5078360764749745	0.5891629519673257	0.658499517743945	0.613872336274142	0.7017064805289334	0.08583690987124463	0.13183475091130012	0.12976213498356218
atac_4000_rna_2000_cells_5000	multiome_powerlaw_v3	0.5835529580664744	0.5328133312860491	0.6292481781701881	0.4748371753258792	0.4387348344794221	0.5139519970873809	0.124055767384656	0.6630465112864353	0.6130417676543009	0.709299570542859	0.352692882365137	0.5504974530782445	0.505687958558395	0.5909042484533337	0.6523357724838184	0.6125436147781665	0.6937462714491541	0.09012875536480687	0.1386188740380721	0.13643395861535487
atac_1000_rna_500_cells_7821	multiome_powerlaw_v3_noTPMfilter	0.5829002427420896	0.534815252985733	0.6289503018675237	0.5143680483336008	0.4788005711194371	0.5558197917423622	0.132253849454132	0.6479946597780865	0.5925874311746461	0.6936072789407813	0.312991746402088	0.5583606177454078	0.5196607598639227	0.6027010687006888	0.6490799846598684	0.6052384695446772	0.6926840567116038	0.0944206008583691	0.17304576751721346	0.1695029974859795
atac_30000_rna_15000_cells_200	multiome_powerlaw_v3_noTPMfilter	0.5817104127355546	0.5264171817852598	0.6258201414576688	0.49229037127549147	0.4570063694267516	0.535608411704228	0.112861185929524	0.6747568760828235	0.6301354489434391	0.7284801013975386	0.307754989237929	0.5781612888264606	0.5316664445353158	0.6172888373381898	0.6536280380900241	0.6096991481630578	0.6994530224672528	0.10085836909871244	0.1852976913730255	0.18149294140398375
atac_1000_rna_500_cells_5000	multiome_powerlaw_v3_noTPMfilter	0.5804335393177293	0.530402289995349	0.6261501136175176	0.47970954705499924	0.4422860285758368	0.5175241183607112	0.100865561229849	0.6752806883916201	0.627127660589006	0.7246044423256458	0.303781799689095	0.58329879690225	0.536019475406416	0.6276995728462442	0.6327096165975779	0.5866013914212639	0.6757043922875388	0.10515021459227468	0.1922843256379101	0.1883581512280023
atac_30000_rna_15000_cells_500	multiome_powerlaw_v3_noTPMfilter	0.5803093536506935	0.5244040138314443	0.6249545122022144	0.509853272599251	0.47341393893078654	0.5485490192885635	0.142012184353459	0.6916052082878925	0.6421834364048339	0.7389962207551328	0.39915739046978	0.5498240043892275	0.5113481047089642	0.5924352228337563	0.6638190298080372	0.6275878788900738	0.7085174505294838	0.08583690987124463	0.14104900769542325	0.1385612067298395
atac_30000_rna_15000_cells_100	multiome_powerlaw_v3_noTPMfilter	0.5783736914501181	0.5263393161732297	0.6249753771457147	0.4979152097832123	0.46115623169004927	0.5374522997914221	0.110137374886052	0.6678528978037005	0.6123261275416368	0.709803742626178	0.300116736371248	0.5816761271249792	0.5350927166433733	0.6209170423830768	0.6320647017879704	0.5823228128647963	0.6680846453066777	0.1223175965665236	0.23390036452004861	0.22887255849932314
atac_33387_rna_16694_cells_200	multiome_powerlaw_v3_noTPMfilter	0.5782156370214325	0.5256415055632551	0.6274348502360041	0.5047478959368539	0.46209306057318655	0.542544481759375	0.121666236229536	0.6770131672744497	0.6302521008403361	0.7270390071288151	0.303396746847328	0.5701647936937182	0.5316243874771623	0.6148479096553258	0.6326819222945449	0.5921726217501105	0.6751910339707038	0.10944206008583691	0.18762656946132036	0.18410365499903306
atac_30000_rna_15000_cells_100	multiome_powerlaw_v3	0.5744374163351685	0.52385746503864	0.6185037473741519	0.4844426967510699	0.4511368884276758	0.5231436823825955	0.102577697838153	0.6634740810556425	0.6191549214520187	0.7145210339785506	0.294568292942096	0.5789014641403473	0.5354261768712283	0.6245786852163253	0.6273781886402325	0.5825947281517638	0.6711135659235787	0.1223175965665236	0.23390036452004861	0.22887255849932314
atac_1000_rna_500_cells_5000	multiome_powerlaw_v3	0.5738068446629688	0.5190692259061125	0.6203116564725852	0.4678029404530809	0.43200442546318935	0.5075836336065935	0.0962713887333057	0.6654751736512182	0.6150991640508733	0.713375748743566	0.292502158220923	0.5822718658359537	0.5369165853937584	0.6274746433958053	0.6260796895654164	0.5870055057981317	0.6718053353744343	0.10515021459227468	0.1922843256379101	0.1883581512280023
atac_1000_rna_500_cells_7821	multiome_powerlaw_v3	0.5735250208716706	0.5246746081574706	0.6273367994763184	0.49174841560656796	0.4553134521020695	0.5336267076810723	0.118384289194639	0.6411089091646863	0.5926710783782988	0.6919782639239326	0.298424426063961	0.5560431648574197	0.5154632819864527	0.59886758617844	0.6397060691496812	0.5935160256012454	0.6791096202167234	0.0944206008583691	0.17304576751721346	0.1695029974859795
atac_10000_rna_5000_cells_500	multiome_powerlaw_v3_noTPMfilter	0.5728889519228384	0.5182713202983597	0.6157191071515818	0.500720769954399	0.4598866238045708	0.537968647401356	0.115603584678684	0.6198499232865374	0.5684511813404595	0.6684200220594146	0.280623784002997	0.5684926853658526	0.5263402800694865	0.6078903579861923	0.6293695645678281	0.5837428761873088	0.6733479202338749	0.1072961373390558	0.19279060348319157	0.18893830980467993
atac_30000_rna_15000_cells_500	multiome_powerlaw_v3	0.5717701448681743	0.5199386121518951	0.6172003800770319	0.4906456648460819	0.45402495184517533	0.5291749624685747	0.12996772794683	0.6693141221836687	0.6193632257001341	0.7175753842005304	0.382465989347745	0.5494851527618321	0.5080936708780247	0.5859950449370903	0.6553482375719681	0.6164079822616408	0.699919847108081	0.08583690987124463	0.14104900769542325	0.1385612067298395
atac_4000_rna_2000_cells_2000	multiome_powerlaw_v3_noTPMfilter	0.5708685640029614	0.5148765869858113	0.6129801555057814	0.5021016739610125	0.4630490603861357	0.5401289481087374	0.126483202718657	0.6229902914420297	0.5738742527438843	0.6737989493446328	0.31335831823795	0.561200729894994	0.5148810375526199	0.5998129148526932	0.652416387425868	0.6045342270094465	0.6909552798699692	0.0944206008583691	0.16808424463345484	0.16476503577644555
atac_2000_rna_1000_cells_5000	multiome_powerlaw_v3_noTPMfilter	0.5708552227981677	0.5125646729401311	0.6139263387535046	0.49212255100860625	0.45472662319819007	0.5298247639487743	0.119681258013792	0.6848633183007689	0.6345737568587692	0.7331532799074687	0.331183474815677	0.5676241152851018	0.5226396979122018	0.6082682111159331	0.6433529340117128	0.5995586037852711	0.6837183632398639	0.10300429184549356	0.16140137707573918	0.15877006381744344
atac_33387_rna_16694_cells_200	multiome_powerlaw_v3	0.5706519207336664	0.5237313469363527	0.6213812573795051	0.4799524953063016	0.4465285519505474	0.5185084619457894	0.106987067113475	0.6758126875698797	0.6230429726023098	0.7232737905638995	0.29989684212681	0.5673412796676338	0.5251464543697628	0.6144461744977647	0.6266519598418593	0.5804624425867038	0.6726312102829779	0.10944206008583691	0.18762656946132036	0.18410365499903306
atac_10000_rna_5000_cells_500	multiome_powerlaw_v3	0.5694919778472592	0.5201540726971197	0.6164912243648141	0.4971996479455252	0.45789627239291103	0.5360050097994133	0.111482905505651	0.6217050233624294	0.5659722791635917	0.661418983507276	0.280623784002997	0.5685729302148116	0.527477668635578	0.6142536206968632	0.6260624251602328	0.5830025932243433	0.6710875526533736	0.1072961373390558	0.19279060348319157	0.18893830980467993
atac_30000_rna_15000_cells_200	multiome_powerlaw_v3	0.5694615331344973	0.5184025104305332	0.6158465204027405	0.465152499536864	0.42745066061674414	0.5050007138288217	0.100709523570633	0.6535442525092492	0.6068534280496044	0.7049875471170649	0.294682914140475	0.5733307331858003	0.5303363498896587	0.6117133834320225	0.6410951509766335	0.5983106541563256	0.6818465691708564	0.10085836909871244	0.1852976913730255	0.18149294140398375
atac_2000_rna_1000_cells_2000	multiome_powerlaw_v3_noTPMfilter	0.5674933910921418	0.5207688837781758	0.6165464577456508	0.5197846413672225	0.48252166579209427	0.5612963575463822	0.120642342839649	0.6535325763664784	0.6017213756431932	0.6975663110934773	0.287054807843489	0.577511379331056	0.5307264371015752	0.6179977637620209	0.6205152759144794	0.5743909809545792	0.6625501755784247	0.11587982832618025	0.21081409477521262	0.20653645329723458
atac_2000_rna_1000_cells_5000	multiome_powerlaw_v3	0.5643876555620707	0.5069906311077716	0.6092753062053884	0.48414300057335163	0.44812326084583676	0.5241064430712229	0.114199782771533	0.6733283969627398	0.6214160422346298	0.7209075777512306	0.324794993554707	0.5672208801699309	0.521798921446803	0.6062524197337839	0.6376201118133188	0.59542663694944	0.6787556856431393	0.10300429184549356	0.16140137707573918	0.15877006381744344
atac_4000_rna_2000_cells_1000	multiome_powerlaw_v3_noTPMfilter	0.5636486907972881	0.5143002325518045	0.6116883620179157	0.4701091353759575	0.43416706795552656	0.513346301535169	0.101891432635294	0.6440819637761126	0.5948877685263418	0.6942794586287045	0.281109505583446	0.5667405755559396	0.5257256670785273	0.6116246327253948	0.6240161662699178	0.5800325939708185	0.665660341006304	0.11373390557939914	0.21081409477521262	0.20643976020112165
atac_4000_rna_2000_cells_2000	multiome_powerlaw_v3	0.5621519791517967	0.5145767081585652	0.6124758310116432	0.4845040600061029	0.4509840721256424	0.5234902037429364	0.117940653227042	0.6137731111811203	0.5625265130956896	0.6587612370891648	0.303151928230052	0.5572511736199686	0.5156736133827295	0.6010576602964632	0.641442718037722	0.5969990337474662	0.682473768642114	0.0944206008583691	0.16808424463345484	0.16476503577644555
atac_4000_rna_2000_cells_1000	multiome_powerlaw_v3	0.5606760385206957	0.5114615255059449	0.611215069273886	0.44459908254671726	0.40834729628464567	0.4823481595928632	0.089389770932313	0.6499553970670847	0.6	0.7004265337111214	0.284907848699147	0.5698232722562817	0.5268518882626354	0.6117807576863701	0.6214988080773509	0.5741525423728814	0.6600680570327017	0.11373390557939914	0.21081409477521262	0.20643976020112165
