cell_type	subset_col	subset	id	metric	full	conf	lower	upper	min	max	pos	neg
K562	distToTSS (bins)	[0,20)	scE2G_multiome.ignoreTPM.E2G.Score.cv.qnorm.ignoreTPM	auprc	0.7457819651974128	0.95	0.6798470210933102	0.8045013804971687	0.6369283807023747	0.8527465487111949	196	224
K562	distToTSS (bins)	[20,100)	ARC.ARC.E2G.Score	auprc	0.511420090488169	0.95	0.4408730699924762	0.5792730824742803	0.39033816415867706	0.6520319308783534	193	1188
K562	distToTSS (bins)	[20,100)	ArchR.Correlation	auprc	0.1927285603552783	0.95	0.15667972478331912	0.23346684207601473	0.13937469002246358	0.2692031594183122	193	1188
K562	distToTSS (bins)	[20,100)	Cicero.coaccess	auprc	0.3092148928518594	0.95	0.25451722668439286	0.3728137326074411	0.22411027994890415	0.4108610530559697	193	1188
K562	distToTSS (bins)	[20,100)	DIRECTNET.Importance	auprc	0.2701198927714185	0.95	0.21172061793631214	0.33791342351649306	0.18041196650409014	0.38782697001310606	193	1188
K562	distToTSS (bins)	[20,100)	FigR.pvalZ	auprc	0.27430678978114953	0.95	0.21449887781007956	0.3348668612990415	0.17688906876997912	0.36738573546010705	193	1188
K562	distToTSS (bins)	[20,100)	Kendall.Kendall	auprc	0.4318369696355264	0.95	0.35901294029891967	0.49801554901766965	0.2950949743295142	0.5369895762213418	193	1188
K562	distToTSS (bins)	[20,100)	SCENT.boot_basic_p.log10.signed	auprc	0.24265824093023244	0.95	0.20175701461882503	0.28928461641378633	0.180894760094101	0.3186183261514267	193	1188
K562	distToTSS (bins)	[20,100)	STARE.ABC.Score	auprc	0.3590976403868907	0.95	0.29634063219797374	0.4191965393475376	0.25473174579204927	0.45322659883459177	193	1188
K562	distToTSS (bins)	[20,100)	ScenicPlus.importance	auprc	0.26669560633219674	0.95	0.21140118767117375	0.32584077585168614	0.1733029221837631	0.369503082039633	193	1188
K562	distToTSS (bins)	[20,100)	Signac.pvalue	auprc	0.3284858724456781	0.95	0.26083665350633484	0.396253681381801	0.2089917936062297	0.4358976294175541	193	1188
K562	distToTSS (bins)	[20,100)	SnapATAC.z	auprc	0.3786284453981747	0.95	0.3076038169358276	0.4517372288010396	0.2565353103753899	0.4732558111516527	193	1188
K562	distToTSS (bins)	[20,100)	baseline.distToTSS	auprc	0.2419464708922083	0.95	0.19782193758930902	0.29637139355099107	0.16800911319883893	0.33938518978882337	193	1188
K562	distToTSS (bins)	[20,100)	scATAC_ABC.ABC.Score	auprc	0.4048716510410603	0.95	0.342151395810849	0.47884179777491814	0.2941706685643315	0.5352206126420141	193	1188
K562	distToTSS (bins)	[20,100)	scE2G_ATAC.E2G.Score.cv.qnorm	auprc	0.5957576671567506	0.95	0.5224404615760809	0.6663531135145453	0.4796989793723572	0.7145269168787163	193	1188
K562	distToTSS (bins)	[20,100)	scE2G_multiome.E2G.Score.cv.qnorm	auprc	0.5965527448876982	0.95	0.5232011949084086	0.6639054682458884	0.4576621538365521	0.7198117971876565	193	1188
K562	distToTSS (bins)	[20,100)	scE2G_multiome.ignoreTPM.E2G.Score.cv.qnorm.ignoreTPM	auprc	0.6202215248341474	0.95	0.5490509851599938	0.6884411840016273	0.48131313760321026	0.7487652782551388	193	1188
K562	distToTSS (bins)	[100,2.5e+03)	ARC.ARC.E2G.Score	auprc	0.17400322769763327	0.95	0.0896372624002688	0.26649328015168605	0.06071857186974223	0.32866373482909045	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	ArchR.Correlation	auprc	0.027852685171357243	0.95	0.01424342329947354	0.05169907949086516	0.009548303226240328	0.0805438795077444	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	Cicero.coaccess	auprc	0.03422561332439382	0.95	0.01886006307125507	0.058641032541731274	0.014388057566295114	0.0817233534186217	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	DIRECTNET.Importance	auprc	0.023800120157642508	0.95	0.013909702005790451	0.039379828382319244	0.010701801854407271	0.05476448916825829	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	FigR.pvalZ	auprc	0.024409903011324164	0.95	0.012271236136604649	0.04941582360731597	0.00800378994225721	0.07066310841443826	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	Kendall.Kendall	auprc	0.13647899171903305	0.95	0.05409580662186593	0.21349159566011358	0.03249296880016051	0.2692808291397645	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	SCENT.boot_basic_p.log10.signed	auprc	0.0227820109568632	0.95	0.013978980128284704	0.035011828257217145	0.010109341803308265	0.0463855258559421	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	STARE.ABC.Score	auprc	0.09732026465625014	0.95	0.04117719249155719	0.17140788001804438	0.02755021009056464	0.21949913545833544	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	ScenicPlus.importance	auprc	0.022271155467104283	0.95	0.012987081157411817	0.040711086510338924	0.008196755617011253	0.05853191916377103	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	Signac.pvalue	auprc	0.04183663367014226	0.95	0.019083868885529896	0.08448844336129563	0.010694898548952687	0.11687107602465499	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	SnapATAC.z	auprc	0.11345703591443032	0.95	0.042188819900015676	0.18650788976163316	0.019834701549190648	0.24229834913368797	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	baseline.distToTSS	auprc	0.02539409801614634	0.95	0.015729079709313882	0.043073946065090456	0.011897562794914678	0.07324442522171817	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scATAC_ABC.ABC.Score	auprc	0.06241823978589393	0.95	0.03255745370503174	0.10984834564311179	0.02420391823577174	0.1489984932120746	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_ATAC.E2G.Score.cv.qnorm	auprc	0.18424192544033227	0.95	0.10003420015554422	0.27686850145901226	0.06579351209310481	0.37974379497866895	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_multiome.E2G.Score.cv.qnorm	auprc	0.27598275868523003	0.95	0.15812711158665244	0.3749302578339292	0.10626205555716908	0.4505618518283943	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_multiome.ignoreTPM.E2G.Score.cv.qnorm.ignoreTPM	auprc	0.2750779234654019	0.95	0.15855787930844611	0.37396016850359465	0.10602731510585743	0.44639648705165513	77	7822
