cell_type	subset_col	subset	id	metric	full	conf	lower	upper	min	max	pos	neg
K562	distToTSS (bins)	[20,100)	scATAC_ABC.ABC.Score	auprc	0.3547240271503873	0.95	0.2880186465124563	0.43029029241652555	0.22456921167864008	0.5140466247998441	189	1188
K562	distToTSS (bins)	[20,100)	scE2G_ATAC.E2G.Score.cv.qnorm	auprc	0.5521980561076836	0.95	0.4733381211721737	0.6278331579931712	0.4107988603178118	0.6744711211372253	189	1188
K562	distToTSS (bins)	[20,100)	scE2G_multiome.E2G.Score.cv.qnorm	auprc	0.47973735699516296	0.95	0.39636161501340567	0.5582870316484255	0.337188459275414	0.6127569366530411	189	1188
K562	distToTSS (bins)	[20,100)	scE2G_multiome_ignore_TPM.E2G.Score.cv.qnorm.ignoreTPM	auprc	0.556804302659281	0.95	0.48211696581796976	0.6325419774702923	0.41818850054337847	0.6741196682882686	189	1188
K562	distToTSS (bins)	[100,2.5e+03)	ARC.ARC.E2G.Score	auprc	0.0750065818975254	0.95	0.03599735519579591	0.14226877936694612	0.018928582596194957	0.23255353079706415	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	ArchR.Correlation	auprc	0.020939172484040078	0.95	0.011896166330564764	0.04696844776167066	0.009431902689969398	0.08597520750559279	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	Cicero.coaccess	auprc	0.016097119876307242	0.95	0.009755696368034356	0.0301048568966707	0.006681702659034514	0.06713472189395366	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	DIRECTNET.Importance	auprc	0.015104324348659926	0.95	0.009150324772466986	0.03267862696423516	0.006611138691271265	0.04347687185843902	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	FigR.pvalZ	auprc	0.015162596728355071	0.95	0.00921025276003427	0.02811022127633626	0.0062906050218436635	0.04156238901300072	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	Kendall.Kendall	auprc	0.029033578092994845	0.95	0.013616042151787654	0.07986303349578154	0.009318960560156415	0.10616600198558308	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	SCENT.boot_basic_p.log10.signed	auprc	0.025946482260534257	0.95	0.01285187420892702	0.05402523688009358	0.007639981750644298	0.08061862635144515	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	STARE.ABC.Score	auprc	0.10913583513738954	0.95	0.050440172996917644	0.18663664574853653	0.02205427186778697	0.2583367119376067	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	ScenicPlus.importance	auprc	0.035820239431789386	0.95	0.011640445313639843	0.07769897388802355	0.008806350668608593	0.10833584813798228	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	Signac.pvalue	auprc	0.025653326698004946	0.95	0.013083069611590288	0.057301175471003114	0.007541263893281046	0.10844131888514719	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	SnapATAC.z	auprc	0.05753634364527627	0.95	0.014761739228955488	0.1143339589445446	0.009141815706363804	0.1509877136343909	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	baseline.distToTSS	auprc	0.025397829960136106	0.95	0.015707668553995417	0.0441623605727086	0.010208400369476095	0.06503283419447914	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	scATAC_ABC.ABC.Score	auprc	0.0680958794464063	0.95	0.031520571705581	0.12229609871153649	0.016130905979789265	0.17638993596826041	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_ATAC.E2G.Score.cv.qnorm	auprc	0.2113331130291701	0.95	0.111533262246376	0.32078195786951147	0.04950764682476557	0.45372451442178874	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_multiome.E2G.Score.cv.qnorm	auprc	0.22316974830749864	0.95	0.11703274797926468	0.3338115754245041	0.04403429916989969	0.4238838356682099	77	7813
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_multiome_ignore_TPM.E2G.Score.cv.qnorm.ignoreTPM	auprc	0.22814906813459052	0.95	0.11899101787421969	0.3398541467804409	0.0524010502697496	0.4488492495644813	77	7813
