Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	pred_name_long	hex	key	recall.linking.rounded	plotting_label
K562	0.366166948976721	blood	371	283	2846	0.13035839775123	0.0994378074490513	0.762803234501348	scE2G_ATAC	9.66052234462091	8.76823402129717	10.6436132685603	0.0494459593311132	1.89404884966151e-218	scE2G (scATAC)	#006479	scE2G (scATAC) (K562)	0.099	scE2G (scATAC) (K562) (0.099)
BMMC22_Normoblast	-28178.4285714286	blood	341	287	2846	0.119817287420942	0.100843288826423	0.841642228739003	ABC_distanceToTSS	9.57327201256529	8.63798480998248	10.6098284545087	0.0524528689830984	8.23504705025892e-195	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Normoblast)	0.101	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_Normoblast) (0.101)
BMMC22_Normoblast	0.183644025143371	blood	365	285	2846	0.128250175685172	0.100140548137737	0.780821917808219	scE2G_ATAC	9.38200139289435	8.50598905364552	10.3482322374429	0.050012448805889	6.60564350956459e-210	scE2G (scATAC)	#006479	scE2G (scATAC) (BMMC22_Normoblast)	0.1	scE2G (scATAC) (BMMC22_Normoblast) (0.1)
BMMC22_Erythroblast	0.127042098607976	blood	391	289	2846	0.137385804638089	0.101546029515109	0.739130434782609	scE2G_multiome	8.8004698442864	8.01054093120374	9.66829458151912	0.0479839534865592	5.71229064882724e-217	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_Erythroblast)	0.102	scE2G (Multiome) (BMMC22_Erythroblast) (0.102)
K562	0.142847585269852	blood	372	287	2846	0.130709768095573	0.100843288826423	0.771505376344086	scE2G_multiome	7.92855743125252	7.20183569107976	8.72861109821359	0.0490494500949124	9.01944518800441e-194	scE2G (Multiome)	#792374	scE2G (Multiome) (K562)	0.101	scE2G (Multiome) (K562) (0.101)
BMMC22_Normoblast	0.0237347205319032	blood	410	285	2846	0.144061841180604	0.100140548137737	0.695121951219512	scE2G_multiome	6.45667453778228	5.88717193243965	7.08126865755903	0.0471124334346434	3.15011666109903e-178	scE2G (Multiome)	#792374	scE2G (Multiome) (BMMC22_Normoblast)	0.1	scE2G (Multiome) (BMMC22_Normoblast) (0.1)
BMMC22_Normoblast	-0.0036261633516495	blood	447	273	2846	0.157062543921293	0.0959241040056219	0.610738255033557	Kendall	6.18247225975426	5.66299076475393	6.74960720058525	0.0447794336385948	1.22672797268772e-188	Kendall correlation (access. at E x expr. at G)	#d3a9ce	Kendall correlation (access. at E x expr. at G) (BMMC22_Normoblast)	0.096	Kendall correlation (access. at E x expr. at G) (BMMC22_Normoblast) (0.096)
BMMC22_Erythroblast	0.0139050340038946	blood	564	285	2846	0.198172874209417	0.100140548137737	0.50531914893617	Kendall	5.79814221412201	5.37462809755476	6.25502872477422	0.0386987610302098	7.83378110474236e-232	Kendall correlation (access. at E x expr. at G)	#d3a9ce	Kendall correlation (access. at E x expr. at G) (BMMC22_Erythroblast)	0.1	Kendall correlation (access. at E x expr. at G) (BMMC22_Erythroblast) (0.1)
BMMC22_Proerythroblast	0.0139050340038946	blood	597	284	2846	0.209768095572734	0.0997891777933942	0.47571189279732	Kendall	5.78039293137542	5.37179192476082	6.22007384297235	0.037403808202037	2.17468509697768e-245	Kendall correlation (access. at E x expr. at G)	#d3a9ce	Kendall correlation (access. at E x expr. at G) (BMMC22_Proerythroblast)	0.1	Kendall correlation (access. at E x expr. at G) (BMMC22_Proerythroblast) (0.1)
K562	0.00412255205906449	blood	564	287	2846	0.198172874209417	0.100843288826423	0.50886524822695	ScenicPlus	4.71584413883105	4.37405379896297	5.08434211463513	0.0383872925136502	4.81245098723033e-194	SCENIC+ (importance)	#c5c1a5	SCENIC+ (importance) (K562)	0.101	SCENIC+ (importance) (K562) (0.101)
K562	-0.428395810823896	blood	570	281	2846	0.200281096275474	0.0987350667603654	0.492982456140351	FigR	4.63723771708332	4.30335527972751	4.99702493680739	0.0381251155244371	4.21582922504426e-193	FigR (p-value)	#bc9678	FigR (p-value) (K562)	0.099	FigR (p-value) (K562) (0.099)
K562	-0.407998581120492	blood	569	285	2846	0.199929725931131	0.100140548137737	0.500878734622144	SnapATAC	4.62621762538038	4.29276338569019	4.98557399849306	0.0381685254636631	3.01476380516562e-192	SnapATAC (p-value)	#5e5948	SnapATAC (p-value) (K562)	0.1	SnapATAC (p-value) (K562) (0.1)
K562	0	blood	565	271	2846	0.19852424455376	0.0952213633169361	0.479646017699115	DIRECTNET	4.55079700136071	4.22133322644415	4.90597454326971	0.038343242406918	3.31833415341325e-189	DIRECTNET (high-confidence)	#e0dcca	DIRECTNET (high-confidence) (K562)	0.095	DIRECTNET (high-confidence) (K562) (0.095)
K562	0.0153082167637495	blood	613	287	2846	0.215390021082221	0.100843288826423	0.468189233278956	Kendall	4.24956235121715	3.95608307258359	4.56481318656653	0.0365116855910605	3.84052172262481e-190	Kendall correlation (access. at E x expr. at G)	#d3a9ce	Kendall correlation (access. at E x expr. at G) (K562)	0.101	Kendall correlation (access. at E x expr. at G) (K562) (0.101)
