cell_type	subset_col	subset	id	metric	full	conf	lower	upper	min	max	pos	neg
K562	distToTSS (bins)	All	scE2G_multiome.E2G.Score.qnorm	auprc	0.6253250370250395	0.95	0.577995404964416	0.6677318290926951	0.5446116831221728	0.6891705099332851	466	9234
K562	distToTSS (bins)	[0,20)	ARC.ARC.E2G.Score	auprc	0.7029586455051225	0.95	0.6292295771117115	0.7656774691562277	0.5832893343840218	0.8036342460692689	196	224
K562	distToTSS (bins)	[0,20)	ArchR.Correlation	auprc	0.6004129016920079	0.95	0.5262315537255459	0.6617530257781951	0.4703679672967991	0.7006648704263553	196	224
K562	distToTSS (bins)	[0,20)	Cicero.coaccess	auprc	0.5067706328771647	0.95	0.43890564228441253	0.5759221551854689	0.40772430635463874	0.6149060984347743	196	224
K562	distToTSS (bins)	[0,20)	DIRECTNET.Importance	auprc	0.531415821242819	0.95	0.4535863410792667	0.6072125876520167	0.4064444912550402	0.6647036940960857	196	224
K562	distToTSS (bins)	[0,20)	FigR.pvalZ	auprc	0.45922070321800645	0.95	0.3778402969478093	0.541104546661404	0.32867282228756034	0.5665841035199435	196	224
K562	distToTSS (bins)	[0,20)	Kendall.Kendall	auprc	0.6901733561045683	0.95	0.6221336396249338	0.7511826788709155	0.5768733023375003	0.7813214102194702	196	224
K562	distToTSS (bins)	[0,20)	SCENT.boot_basic_p.log10.signed	auprc	0.5199554460923601	0.95	0.46161161883457436	0.577060697470845	0.43124557966170823	0.6187252677108606	196	224
K562	distToTSS (bins)	[0,20)	STARE.ABC.Score	auprc	0.629557570707353	0.95	0.5595658397071138	0.7014695440437532	0.5081957246235824	0.7766063750632315	196	224
K562	distToTSS (bins)	[0,20)	ScenicPlus.importance	auprc	0.6422600661589914	0.95	0.5714856924606115	0.7065538798833569	0.5215651363227313	0.742746750829756	196	224
K562	distToTSS (bins)	[0,20)	Signac.pvalue	auprc	0.32478167391930096	0.95	0.2545402441095155	0.40033955821324113	0.22178019168874427	0.4564951728051726	196	224
K562	distToTSS (bins)	[0,20)	SnapATAC.zvalue	auprc	0.6690505473060949	0.95	0.5981592883860798	0.73607467671496285	0.5412076614726247	0.7816540700494703	196	224
K562	distToTSS (bins)	[0,20)	baseline.distToTSS	auprc	0.6457019527074097	0.95	0.5708602209683047	0.7172176079459129	0.5186042941201892	0.7625804410508277	196	224
K562	distToTSS (bins)	[0,20)	scATAC_ABC.ABC.Score	auprc	0.6369278081246327	0.95	0.560764220319698	0.709399047221849	0.5198837236164268	0.7650903777467165	196	224
K562	distToTSS (bins)	[0,20)	scE2G_ATAC.E2G.Score.qnorm	auprc	0.717722390044911	0.95	0.6425293404338005	0.7821298910195921	0.6049419451247797	0.8206594627086273	196	224
K562	distToTSS (bins)	[0,20)	scE2G_multiome.E2G.Score.qnorm	auprc	0.7439383220297459	0.95	0.6751026499936119	0.7983317757075643	0.6235850197891253	0.8359241062293523	196	224
K562	distToTSS (bins)	[20,100)	ARC.ARC.E2G.Score	auprc	0.511420090488169	0.95	0.4324563417368192	0.5812634147845379	0.3979105983099897	0.613198060232096	193	1188
K562	distToTSS (bins)	[20,100)	ArchR.Correlation	auprc	0.1927285603552783	0.95	0.15511949410520973	0.23575184369526456	0.14221626600959336	0.25598472114687215	193	1188
K562	distToTSS (bins)	[20,100)	Cicero.coaccess	auprc	0.14737049459153942	0.95	0.12497923673136666	0.17575365237907375	0.10845168067959499	0.19448322023114437	193	1188
K562	distToTSS (bins)	[20,100)	DIRECTNET.Importance	auprc	0.267051299417204	0.95	0.21487120836547835	0.327127104579219	0.18698870492081604	0.377683137311616	193	1188
K562	distToTSS (bins)	[20,100)	FigR.pvalZ	auprc	0.1611502719694051	0.95	0.10310383470889033	0.21947372262987352	0.07095915075595818	0.27900344358407997	193	1188
K562	distToTSS (bins)	[20,100)	Kendall.Kendall	auprc	0.4318369696355264	0.95	0.35196604755871613	0.5040238870213183	0.31242464527179525	0.545763443127102	193	1188
K562	distToTSS (bins)	[20,100)	SCENT.boot_basic_p.log10.signed	auprc	0.20658878176559134	0.95	0.16939616519661058	0.24386771724037595	0.14932920225136753	0.27007039336829913	193	1188
K562	distToTSS (bins)	[20,100)	STARE.ABC.Score	auprc	0.3590976403868907	0.95	0.2925886766770747	0.42179100060644825	0.26020088281080783	0.48171227181431275	193	1188
K562	distToTSS (bins)	[20,100)	ScenicPlus.importance	auprc	0.21767831532347337	0.95	0.1754083466154538	0.2649538413327352	0.1495000393001544	0.2938281917671004	193	1188
K562	distToTSS (bins)	[20,100)	Signac.pvalue	auprc	0.1695168294342569	0.95	0.11836041582350595	0.22365632240070343	0.0906797453090034	0.29319323920566537	193	1188
K562	distToTSS (bins)	[20,100)	SnapATAC.zvalue	auprc	0.38785444432223787	0.95	0.3147200713574161	0.4612397513030602	0.27762657405029745	0.4980991869133978	193	1188
K562	distToTSS (bins)	[20,100)	baseline.distToTSS	auprc	0.2419464708922083	0.95	0.19934689854649454	0.295911101984212	0.17633601525214634	0.3234613509045835	193	1188
K562	distToTSS (bins)	[20,100)	scATAC_ABC.ABC.Score	auprc	0.4048716510410603	0.95	0.33600456873561974	0.47743113242152924	0.3049405906327988	0.5112286282530458	193	1188
K562	distToTSS (bins)	[20,100)	scE2G_ATAC.E2G.Score.qnorm	auprc	0.6170833081240225	0.95	0.5384288237935103	0.6795595165670133	0.4955742074041977	0.7055868790880697	193	1188
K562	distToTSS (bins)	[20,100)	scE2G_multiome.E2G.Score.qnorm	auprc	0.6122444514051949	0.95	0.5313361131954988	0.677876674962057	0.4876355169680844	0.7108479038592953	193	1188
K562	distToTSS (bins)	[100,2.5e+03)	ARC.ARC.E2G.Score	auprc	0.17400322769763327	0.95	0.08700034007638935	0.25951800642236755	0.05693489591362142	0.3237679261371504	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	ArchR.Correlation	auprc	0.03981980569714859	0.95	0.018367794399196398	0.07538329858734717	0.013656216315617743	0.10778132877722074	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	Cicero.coaccess	auprc	0.01532160725548626	0.95	0.010188773348044156	0.02152718219370746	0.007032898339036457	0.027066134314893027	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	DIRECTNET.Importance	auprc	0.026521737660782255	0.95	0.010875096074041843	0.05244083519013544	0.006546575119791927	0.0673550424726539	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	Kendall.Kendall	auprc	0.13647899171903305	0.95	0.05432758631951398	0.21644938643403952	0.025414504012399485	0.27134279998332256	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	SCENT.boot_basic_p.log10.signed	auprc	0.03640907364909471	0.95	0.02253449743899972	0.04990710630223191	0.013297251236132698	0.06466602131841293	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	STARE.ABC.Score	auprc	0.09732026465625014	0.95	0.039472055613497245	0.1623087198760854	0.024996123941723552	0.2202829369735975	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	ScenicPlus.importance	auprc	0.019573329239988117	0.95	0.006338290602599259	0.04134536907923781	0.003042767969835386	0.07278973919963322	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	Signac.pvalue	auprc	0.04206131359848393	0.95	0.015152219586930013	0.08667541859325115	0.009194707041318783	0.12420104793878166	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	SnapATAC.zvalue	auprc	0.13642007816803337	0.95	0.05541447812451275	0.21595204729600004	0.037304465630527923	0.2791218638209413	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	baseline.distToTSS	auprc	0.02539409801614634	0.95	0.015444989000347837	0.04499772098262424	0.011391010257978881	0.08351524584247416	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scATAC_ABC.ABC.Score	auprc	0.06241823978589393	0.95	0.03103610579517305	0.10920642042584168	0.016367794088846834	0.16168445564185274	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_ATAC.E2G.Score.qnorm	auprc	0.18390197390140323	0.95	0.09499190936191376	0.2828810572766653	0.057535540844940315	0.36875887253845363	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_multiome.E2G.Score.qnorm	auprc	0.2835907911069549	0.95	0.1668951300839537	0.3856812198459697	0.12215759477906132	0.5216373467888525	77	7822
