cell_type	subset_col	subset	id	metric	full	conf	lower	upper	min	max	pos	neg
K562	distToTSS (bins)	All	scE2G_multiome.qnorm_TPM.E2G.Score.qnorm.TPM_qnorm_1	auprc	0.6045283773174174	0.95	0.5501775314329675	0.6510359913243751	0.5244098508126699	0.6816294789409649	466	9234
K562	distToTSS (bins)	[0,20)	ARC.ARC.E2G.Score	auprc	0.7165718983618019	0.95	0.6483504697309435	0.7789835748662745	0.6008884006092184	0.8525585360621847	196	224
K562	distToTSS (bins)	[0,20)	ArchR.Correlation	auprc	0.5778916982301543	0.95	0.503555621112822	0.6525087866957292	0.45780209185063697	0.7255184962680387	196	224
K562	distToTSS (bins)	[0,20)	Cicero.coaccess	auprc	0.617074212063705	0.95	0.5413785367709836	0.6893671103428688	0.4989123548818771	0.7392406544221386	196	224
K562	distToTSS (bins)	[0,20)	DIRECTNET.Importance	auprc	0.5378060359656681	0.95	0.454256666086399	0.6057448959899451	0.3906857617378677	0.6591376746169724	196	224
K562	distToTSS (bins)	[0,20)	FigR.pvalZ	auprc	0.5672177413123793	0.95	0.48476621360176103	0.6376924585015252	0.4416398233667154	0.69293076369152	196	224
K562	distToTSS (bins)	[0,20)	Kendall.Kendall	auprc	0.6233423315008612	0.95	0.5460450915568571	0.694886707972963	0.5054627931296001	0.7185108071427425	196	224
K562	distToTSS (bins)	[0,20)	SCENT.boot_basic_p.log10.signed	auprc	0.559611030162785	0.95	0.4887010255929346	0.6312759862532312	0.4571767538870062	0.6594442876269355	196	224
K562	distToTSS (bins)	[0,20)	STARE.ABC.Score	auprc	0.7065508970261336	0.95	0.6319834219596954	0.7716775398852538	0.5846423820346794	0.812779850756832	196	224
K562	distToTSS (bins)	[0,20)	ScenicPlus.importance	auprc	0.5865347558263175	0.95	0.5093311575420401	0.6656383831251947	0.4595387239740195	0.725754156722164	196	224
K562	distToTSS (bins)	[0,20)	Signac.pvalue	auprc	0.577211239111708	0.95	0.49724684711894834	0.6502256471211377	0.45371007238310834	0.6936646723625534	196	224
K562	distToTSS (bins)	[0,20)	SnapATAC.z	auprc	0.5915913884455173	0.95	0.5106265686356026	0.6630706411591265	0.48585733934174347	0.6975438474948812	196	224
K562	distToTSS (bins)	[0,20)	baseline.distToTSS	auprc	0.6457019527074097	0.95	0.5716606127340293	0.7141931184337649	0.5094891451293256	0.7556720360358801	196	224
K562	distToTSS (bins)	[0,20)	scATAC_ABC.ABC.Score	auprc	0.7031808578451884	0.95	0.6321795096668269	0.7686976863470707	0.5904930579044575	0.844686082217483	196	224
K562	distToTSS (bins)	[0,20)	scE2G_ATAC.E2G.Score.qnorm	auprc	0.743822064732718	0.95	0.6775413597300952	0.79990186158529	0.6300559053865035	0.8566854732140458	196	224
K562	distToTSS (bins)	[0,20)	scE2G_multiome.E2G.Score.qnorm	auprc	0.7348727132472854	0.95	0.6653293064794102	0.7959817274341726	0.6255124222327035	0.8396860923829605	196	224
K562	distToTSS (bins)	[0,20)	scE2G_multiome.ignoreTPM.E2G.Score.qnorm.ignoreTPM	auprc	0.746460963673742	0.95	0.6778506684152058	0.8043552510792263	0.6409263000596612	0.8600469623343316	196	224
K562	distToTSS (bins)	[0,20)	scE2G_multiome.qnorm_TPM.E2G.Score.qnorm.TPM_qnorm_1	auprc	0.7348727132472854	0.95	0.6653293064794102	0.7959817274341726	0.6255124222327035	0.8396860923829605	196	224
K562	distToTSS (bins)	[20,100)	ARC.ARC.E2G.Score	auprc	0.4397939253177054	0.95	0.364622660607028	0.5182707260861112	0.3151884250058593	0.5521559859693831	193	1188
K562	distToTSS (bins)	[20,100)	ArchR.Correlation	auprc	0.2327625237616889	0.95	0.17751120517668362	0.28525885254755967	0.15765969416926215	0.3375802835553549	193	1188
K562	distToTSS (bins)	[20,100)	Cicero.coaccess	auprc	0.2879714763650699	0.95	0.23266471285304713	0.3470424129960018	0.1884378756558236	0.3775171086632667	193	1188
K562	distToTSS (bins)	[20,100)	DIRECTNET.Importance	auprc	0.23626847378612195	0.95	0.1780907996852421	0.3037271219290795	0.15209912704469497	0.3456174792949483	193	1188
K562	distToTSS (bins)	[20,100)	FigR.pvalZ	auprc	0.29728618684095254	0.95	0.2323846575727738	0.3620249762341676	0.19963847163907195	0.42942402680773795	193	1188
K562	distToTSS (bins)	[20,100)	Kendall.Kendall	auprc	0.3228866461997952	0.95	0.2509940636335755	0.38554989084770647	0.19861276627005695	0.43227631141538747	193	1188
K562	distToTSS (bins)	[20,100)	SCENT.boot_basic_p.log10.signed	auprc	0.22464303125458715	0.95	0.18258694967737008	0.2680004076894333	0.1592931579049787	0.298008135411543	193	1188
K562	distToTSS (bins)	[20,100)	STARE.ABC.Score	auprc	0.36490597458724594	0.95	0.30102832536324375	0.4283911075857853	0.27064841839726533	0.4813602352612212	193	1188
K562	distToTSS (bins)	[20,100)	ScenicPlus.importance	auprc	0.28937742192126775	0.95	0.23140948554845758	0.34935888191129	0.18266506714853775	0.39497747900741387	193	1188
K562	distToTSS (bins)	[20,100)	Signac.pvalue	auprc	0.3205517998224738	0.95	0.24492963542161922	0.38947645165368994	0.22284022498926598	0.45986665809495947	193	1188
K562	distToTSS (bins)	[20,100)	SnapATAC.z	auprc	0.30201961860747095	0.95	0.23421594794920153	0.3625091735764681	0.2011966780832078	0.4073736502485301	193	1188
K562	distToTSS (bins)	[20,100)	baseline.distToTSS	auprc	0.2419464708922083	0.95	0.19963573107498073	0.2912646292041998	0.17662248167121697	0.3325056142404281	193	1188
K562	distToTSS (bins)	[20,100)	scATAC_ABC.ABC.Score	auprc	0.40375991320534077	0.95	0.33051680163556957	0.4800207360232751	0.2764683915980369	0.5124465522598708	193	1188
K562	distToTSS (bins)	[20,100)	scE2G_ATAC.E2G.Score.qnorm	auprc	0.609132751895365	0.95	0.5299125236078107	0.6759565065492147	0.457659330114029	0.717757412866258	193	1188
K562	distToTSS (bins)	[20,100)	scE2G_multiome.E2G.Score.qnorm	auprc	0.6099977063085618	0.95	0.531524991241915	0.6760342641254622	0.47373449930479666	0.7156275637536113	193	1188
K562	distToTSS (bins)	[20,100)	scE2G_multiome.ignoreTPM.E2G.Score.qnorm.ignoreTPM	auprc	0.6319472087617921	0.95	0.5559356077396795	0.6950245193403412	0.5038222204275319	0.7335910212294859	193	1188
K562	distToTSS (bins)	[20,100)	scE2G_multiome.qnorm_TPM.E2G.Score.qnorm.TPM_qnorm_1	auprc	0.5982902433815249	0.95	0.515010784783955	0.6629633698892831	0.4604671751111664	0.7098104369254666	193	1188
K562	distToTSS (bins)	[100,2.5e+03)	ARC.ARC.E2G.Score	auprc	0.07638578310289126	0.95	0.040736507902667	0.12815234383062626	0.03119460697817262	0.1867757556805642	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	ArchR.Correlation	auprc	0.02591631173376379	0.95	0.013452045182290873	0.04734389876493313	0.009384795252107546	0.057805310555347274	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	Cicero.coaccess	auprc	0.030729432864124065	0.95	0.015694068903841223	0.05406854264209871	0.011769307282666333	0.08565964777305576	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	DIRECTNET.Importance	auprc	0.01721394449208668	0.95	0.010073894718153795	0.03316084349950974	0.007824890725655837	0.06468461242804212	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	FigR.pvalZ	auprc	0.023530096816298068	0.95	0.013472022663584432	0.039886524588229895	0.006449976205896594	0.061245816509441574	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	Kendall.Kendall	auprc	0.03570819007146666	0.95	0.01758711664942654	0.07132545506506045	0.011562915327925397	0.09222784253327473	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	SCENT.boot_basic_p.log10.signed	auprc	0.0250646571274086	0.95	0.013593403413308695	0.044086355628516774	0.007943677357939981	0.060692604354499226	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	STARE.ABC.Score	auprc	0.10031892882610545	0.95	0.04295153024946762	0.17199912911257859	0.023448440938057216	0.2305877557574092	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	ScenicPlus.importance	auprc	0.01789482789002787	0.95	0.011709051381889744	0.028299873850909322	0.007950759695574794	0.03507042005899811	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	Signac.pvalue	auprc	0.03624439508542569	0.95	0.01636252609917388	0.07160962155491778	0.007451993008343072	0.0995432290035806	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	SnapATAC.z	auprc	0.03307172599624077	0.95	0.015762579635405036	0.06275108781823292	0.009253767222923742	0.08810689563084104	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	baseline.distToTSS	auprc	0.02539409801614634	0.95	0.01584693096632646	0.04411321505518962	0.012045080055323724	0.07229530706053133	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scATAC_ABC.ABC.Score	auprc	0.062128285398086736	0.95	0.03523288681888944	0.11047687983808478	0.02710129683737045	0.16225596744797868	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_ATAC.E2G.Score.qnorm	auprc	0.2118567242112978	0.95	0.11867185830073036	0.3142821246765952	0.0682565841580437	0.3629102404737159	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_multiome.E2G.Score.qnorm	auprc	0.24201576445020545	0.95	0.14204692943898248	0.3452646982359513	0.06687532177652092	0.40618639707118853	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_multiome.ignoreTPM.E2G.Score.qnorm.ignoreTPM	auprc	0.241139292818643	0.95	0.1420067824187814	0.3434123616393714	0.06831563726554334	0.4018001875721261	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_multiome.qnorm_TPM.E2G.Score.qnorm.TPM_qnorm_1	auprc	0.24201681154642968	0.95	0.14204746402489127	0.3452664030929042	0.06687611291466125	0.4061877708125968	77	7822
