cell_type	subset_col	subset	id	metric	full	conf	lower	upper	min	max	pos	neg
K562	distToTSS (bins)	[20,100)	ARC.ARC.E2G.Score	auprc	0.37023042756641056	0.95	0.298482083138498	0.4466590420672953	0.2558886428146303	0.49081916735386605	193	1188
K562	distToTSS (bins)	[20,100)	ArchR.Correlation	auprc	0.23851440032949314	0.95	0.18770906014524427	0.29306916623276563	0.16362818579878055	0.31396738881718794	193	1188
K562	distToTSS (bins)	[20,100)	Cicero.coaccess	auprc	0.1847142938278441	0.95	0.14808622822689785	0.2294863571524623	0.12706454607764323	0.2535912697204408	193	1188
K562	distToTSS (bins)	[20,100)	DIRECTNET.Importance	auprc	0.18779224500242306	0.95	0.1414645424428545	0.24543278120785314	0.11962957409939655	0.2665419156275066	193	1188
K562	distToTSS (bins)	[20,100)	FigR.pvalZ	auprc	0.17244866279298143	0.95	0.12922147727309702	0.22331761594778576	0.10851882015512995	0.2702298683883807	193	1188
K562	distToTSS (bins)	[20,100)	Kendall.Kendall	auprc	0.22272258857489105	0.95	0.16966919090937793	0.2765771347314757	0.14968759845713409	0.32538412226747143	193	1188
K562	distToTSS (bins)	[20,100)	SCENT.boot_basic_p.log10.signed	auprc	0.20808499236478273	0.95	0.16595729873516865	0.25537865060096415	0.1455636241324574	0.2889601954360801	193	1188
K562	distToTSS (bins)	[20,100)	STARE.ABC.Score	auprc	0.34339656206233893	0.95	0.2719393959911714	0.4129671741082705	0.23158083121057615	0.44780824998822455	193	1188
K562	distToTSS (bins)	[20,100)	ScenicPlus.importance	auprc	0.25850919636303477	0.95	0.19551706945557856	0.3216913092720143	0.15957991970259527	0.35964049668846126	193	1188
K562	distToTSS (bins)	[20,100)	Signac.pvalue	auprc	0.18925777135169963	0.95	0.144411693158637	0.24042376922076636	0.12266939946606616	0.2726306312018684	193	1188
K562	distToTSS (bins)	[20,100)	SnapATAC.z	auprc	0.23799548141652568	0.95	0.1819585854240062	0.29684660272894675	0.15791720942949403	0.33864217245561995	193	1188
K562	distToTSS (bins)	[20,100)	baseline.distToTSS	auprc	0.2419464708922083	0.95	0.19766680119985272	0.292497846274528	0.16212558294825194	0.3246787923049501	193	1188
K562	distToTSS (bins)	[20,100)	scATAC_ABC.ABC.Score	auprc	0.3623293031554999	0.95	0.28972483687615724	0.4401322506105182	0.25325021968878575	0.4820460796734697	193	1188
K562	distToTSS (bins)	[20,100)	scE2G_ATAC.E2G.Score.qnorm	auprc	0.5743304689241701	0.95	0.48794389860607923	0.6475955464771668	0.43095347162822806	0.681125932741335	193	1188
K562	distToTSS (bins)	[20,100)	scE2G_multiome.E2G.Score.qnorm	auprc	0.5036136295032169	0.95	0.41644351544797154	0.5757507647934532	0.3812631046339401	0.6246879094263088	193	1188
K562	distToTSS (bins)	[20,100)	scE2G_multiome.ignoreTPM.E2G.Score.qnorm.ignoreTPM	auprc	0.5824276852948296	0.95	0.4957257248051621	0.6544496652945363	0.4517013481703766	0.6829564118551745	193	1188
K562	distToTSS (bins)	[20,100)	scE2G_multiome.qnorm_TPM.E2G.Score.qnorm.TPM_qnorm_1	auprc	0.5036136295032169	0.95	0.41644351544797154	0.5757507647934532	0.3812631046339401	0.6246879094263088	193	1188
K562	distToTSS (bins)	[100,2.5e+03)	ARC.ARC.E2G.Score	auprc	0.07533249192703902	0.95	0.04144546165828566	0.1353476066834111	0.018930523519851725	0.16752169419715351	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	ArchR.Correlation	auprc	0.015093345056221088	0.95	0.009098309226069133	0.030365779473317908	0.005716910643799324	0.04721915305155045	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	Cicero.coaccess	auprc	0.016049720967927755	0.95	0.009910095630276028	0.029908126270763443	0.00675962903896619	0.04318313064050028	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	DIRECTNET.Importance	auprc	0.015477861069258976	0.95	0.009825842597396705	0.027180899560553768	0.006493832255343078	0.05136095329682842	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	FigR.pvalZ	auprc	0.015257807246671857	0.95	0.009240625294493748	0.029648658441910374	0.0053845487004371044	0.047948743646906905	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	Kendall.Kendall	auprc	0.029886234797759943	0.95	0.014491989910409026	0.057709556059397246	0.00964447810573204	0.08674241800664872	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	SCENT.boot_basic_p.log10.signed	auprc	0.01496693033641309	0.95	0.010201528457626823	0.02177782056018757	0.007633040373864553	0.02715005363215219	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	STARE.ABC.Score	auprc	0.09852999557683753	0.95	0.04366221458614198	0.16614866877763027	0.027911359967490293	0.22204424255735292	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	ScenicPlus.importance	auprc	0.01894952256420838	0.95	0.01071104436740745	0.03147411416174365	0.008957560527107026	0.045987947872259176	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	Signac.pvalue	auprc	0.02003958210533362	0.95	0.0110069242526046	0.039292996870100856	0.007118482299080098	0.06214491496926335	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	SnapATAC.z	auprc	0.04543148376577966	0.95	0.012641409012281146	0.08488138474009987	0.007817714130791064	0.11384698690329467	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	baseline.distToTSS	auprc	0.02539409801614634	0.95	0.01656077355404151	0.04486039548666574	0.010654458011982157	0.061022257818085644	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scATAC_ABC.ABC.Score	auprc	0.055139657701153214	0.95	0.03207140449443619	0.09669914713600727	0.017789449640355174	0.1364547510071504	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_ATAC.E2G.Score.qnorm	auprc	0.20122045238881445	0.95	0.110842405507895	0.306228380040026	0.05608804435647386	0.35644430959291673	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_multiome.E2G.Score.qnorm	auprc	0.21113711378124594	0.95	0.11655247896766781	0.31816880971466965	0.06525482701730649	0.3612250171004174	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_multiome.ignoreTPM.E2G.Score.qnorm.ignoreTPM	auprc	0.21452279345489275	0.95	0.11914930011005219	0.32265114261462524	0.06397496787644144	0.37221392582611934	77	7822
K562	distToTSS (bins)	[100,2.5e+03)	scE2G_multiome.qnorm_TPM.E2G.Score.qnorm.TPM_qnorm_1	auprc	0.21097351802881006	0.95	0.11648918039904557	0.31767705385094835	0.0652617565691889	0.36123207357521103	77	7822
